H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202406,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240606B02,最低落札価格（電源属地別）[円/kW・30分],3.34,1.22,0.34,0,0.34,0.34,0.36,0.34,0.34,0.34
20240606B02,平均落札価格（電源属地別）[円/kW・30分],6.93,3.74,1.41,0,0.66,0.34,1.16,1.3,5.09,2.89
20240606B02,最高落札価格（TSO別）[円/kW・30分],19.51,5.53,3.76,0,0.98,2.19,2.19,4.47,8.23,19.51
20240606B02,最低落札価格（TSO別）[円/kW・30分],3.34,1.22,0.34,0,0.34,0.34,0.36,0.34,0.34,0.34
20240606B02,平均落札価格（TSO別）[円/kW・30分],6.93,3.74,1.41,0,0.68,0.58,0.86,1.32,5.09,2.89
20240606B02,落札量合計（TSO別）[MW],277.95,590,40.778,0,124,649,252,94,398,2425.728
20240606B02,（内訳）自エリアからの落札量[MW],277.95,590,40.778,0,124,543.374,252,92,398,2318.102
20240606B03,募集量（TSO別）[MW],285,653,1556,1041,187,1086,535,223,715,6281
20240606B03,応札量合計（電源属地別）[MW],286.94,420,564.778,0,187,1177.032,316.812,182,715,3849.562
20240606B03,落札量合計（電源属地別）[MW],280.95,420,564.778,0,187,1099.604,270.396,182,632,3636.728
20240606B03,応札件数（電源属地別）[件],5,2,3,0,2,9,5,6,5,37
20240606B03,落札件数（電源属地別）[件],3,2,3,0,2,8,5,6,4,33
20240606B03,最高落札価格（電源属地別）[円/kW・30分],19.51,8.2,6.76,0,0.34,12.16,0.54,13.05,10.95,19.51
20240606B03,最低落札価格（電源属地別）[円/kW・30分],3.83,1.52,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240606B03,平均落札価格（電源属地別）[円/kW・30分],7.58,5.5,4.11,0,0.34,2.22,0.44,2.65,4.46,3.49
20240606B03,最高落札価格（TSO別）[円/kW・30分],19.51,8.2,6.76,0,0.34,12.16,12.16,13.05,12.16,19.51
20240606B03,最低落札価格（TSO別）[円/kW・30分],3.83,1.52,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240606B03,平均落札価格（TSO別）[円/kW・30分],7.58,5.41,4.12,0,0.34,2.28,0.75,2.21,4.62,3.49
20240606B03,落札量合計（TSO別）[MW],280.95,442.578,542.2,0,158,932,436,200,645,3636.728
20240606B03,（内訳）自エリアからの落札量[MW],280.95,420,542.2,0,158,931.901,270.396,159,632,3394.447
20240606B04,募集量（TSO別）[MW],304,706,2146,1371,217,1251,540,300,909,7744
20240606B04,応札量合計（電源属地別）[MW],286.95,420,470.778,0,217,708,316.812,115,631,3165.54
20240606B04,落札量合計（電源属地別）[MW],286.95,420,470.778,0,217,708,316.812,115,631,3165.54
20240606B04,応札件数（電源属地別）[件],3,2,4,0,1,5,5,5,4,29
20240606B04,落札件数（電源属地別）[件],3,2,4,0,1,5,5,5,4,29
20240606B04,最高落札価格（電源属地別）[円/kW・30分],16.34,10.24,4.01,0,0.34,15.65,0.34,15.05,9.24,16.34
20240606B04,最低落札価格（電源属地別）[円/kW・30分],4.08,1.69,0.34,0,0.34,0.34,0.34,1.2,0.34,0.34
20240606B04,平均落札価格（電源属地別）[円/kW・30分],7.44,6.78,3.26,0,0.34,4.88,0.34,4.48,3.76,4.12
20240606B04,最高落札価格（TSO別）[円/kW・30分],16.34,10.24,4.01,0.34,15.65,15.65,1.88,15.65,9.24,16.34
20240606B04,最低落札価格（TSO別）[円/kW・30分],4.08,1.69,0.34,0.34,0.34,0.34,0.34,1.2,0.34,0.34
20240606B04,平均落札価格（TSO別）[円/kW・30分],7.44,6.78,3.26,0.34,0.55,4.01,0.45,9.68,3.76,4.12
20240606B04,落札量合計（TSO別）[MW],286.95,420,470.778,63,214,579,341.812,159,631,3165.54
20240606B04,（内訳）自エリアからの落札量[MW],286.95,420,470.778,0,211,573,316.812,90,631,2999.54
20240606B05,募集量（TSO別）[MW],355,698,1961,1251,230,1178,538,349,1025,7585
20240606B05,応札量合計（電源属地別）[MW],136.64,420,567.978,0,230,708,245.832,115,710,3133.45
20240606B05,落札量合計（電源属地別）[MW],136.64,420,567.978,0,230,708,245.832,115,710,3133.45
20240606B05,応札件数（電源属地別）[件],3,2,5,0,2,5,4,6,5,32
20240606B05,落札件数（電源属地別）[件],3,2,5,0,2,5,4,6,5,32
20240606B05,最高落札価格（電源属地別）[円/kW・30分],19.5,10.31,6.76,0,0.34,15.65,0.34,16.42,12.8,19.5
20240606B05,最低落札価格（電源属地別）[円/kW・30分],6.81,2.45,0.34,0,0.34,0.34,0.34,1.03,0.34,0.34
20240606B05,平均落札価格（電源属地別）[円/kW・30分],7.37,7.13,3.86,0,0.34,4.88,0.34,4.95,4.7,4.38
20240606B05,最高落札価格（TSO別）[円/kW・30分],19.5,10.31,6.76,0,0.34,15.65,15.65,16.42,12.8,19.5
20240606B05,最低落札価格（TSO別）[円/kW・30分],6.81,2.45,0.34,0,0.34,0.34,0.34,1.03,0.34,0.34
20240606B05,平均落札価格（TSO別）[円/kW・30分],7.37,7.13,3.86,0,0.34,2.94,2.55,9.31,4.7,4.38
20240606B05,落札量合計（TSO別）[MW],136.64,420,567.978,0,226,592.506,311.326,169,710,3133.45
20240606B05,（内訳）自エリアからの落札量[MW],136.64,420,567.978,0,226,588.506,245.832,92,710,2986.956
20240606B06,募集量（TSO別）[MW],285,721,1625,1037,163,1065,483,334,846,6559
20240606B06,応札量合計（電源属地別）[MW],272.95,250,438.378,453.144,163,708,245.832,110,197,2838.304
20240606B06,落札量合計（電源属地別）[MW],268.95,250,438.378,453.144,163,708,245.832,110,197,2834.304
20240606B06,応札件数（電源属地別）[件],4,1,4,1,2,5,4,6,3,30
20240606B06,落札件数（電源属地別）[件],3,1,4,1,2,5,4,6,3,29
20240606B06,最高落札価格（電源属地別）[円/kW・30分],19.51,4.83,4.01,1.32,2.03,9.55,1.24,7.06,5.49,19.51
20240606B06,最低落札価格（電源属地別）[円/kW・30分],3.22,4.83,0.34,1.32,0.34,0.34,0.48,0.85,2.22,0.34
20240606B06,平均落札価格（電源属地別）[円/kW・30分],6.72,4.83,3.21,1.32,1.01,3.11,0.93,2.34,2.77,2.97
20240606B06,最高落札価格（TSO別）[円/kW・30分],19.51,4.83,4.01,1.32,2.03,9.55,9.55,7.85,9.55,19.51
20240606B06,最低落札価格（TSO別）[円/kW・30分],3.22,4.83,0.34,1.32,0.34,0.34,0.48,0.34,0.34,0.34
20240606B06,平均落札価格（TSO別）[円/kW・30分],6.72,4.83,3.21,1.32,1.18,2.34,2.31,3.46,2.29,2.97
20240606B06,落札量合計（TSO別）[MW],268.95,250,438.378,453.144,99,436.526,335.436,186.87,366,2834.304
20240606B06,（内訳）自エリアからの落札量[MW],268.95,250,438.378,453.144,99,436.526,245.832,87.87,197,2476.7
20240606B07,募集量（TSO別）[MW],263,577,1443,855,130,859,353,182,601,5263
20240606B07,応札量合計（電源属地別）[MW],274.95,466,150.778,0,311,999.732,542.332,172,198,3114.792
20240606B07,落札量合計（電源属地別）[MW],274.95,466,150.778,0,311,824.732,460.268,172,198,2857.728
20240606B07,応札件数（電源属地別）[件],4,3,3,0,2,7,10,3,3,35
20240606B07,落札件数（電源属地別）[件],4,3,3,0,2,6,10,3,3,34
20240606B07,最高落札価格（電源属地別）[円/kW・30分],19.51,6.94,6.9,0,2.99,1.12,3.59,1.84,3.01,19.51
20240606B07,最低落札価格（電源属地別）[円/kW・30分],2.36,1.81,1.44,0,0.34,0.87,1.61,0.34,0.94,0.34
20240606B07,平均落札価格（電源属地別）[円/kW・30分],5.91,3.29,2.94,0,0.89,1.07,2.06,0.61,1.5,2.14
20240606B07,最高落札価格（TSO別）[円/kW・30分],19.51,6.94,6.9,0,2.99,1.12,3.59,1.84,3.59,19.51
20240606B07,最低落札価格（TSO別）[円/kW・30分],2.36,1.81,1.44,0,0.34,0.87,1.61,0.34,0.87,0.34
20240606B07,平均落札価格（TSO別）[円/kW・30分],5.57,3.34,2.94,0,0.89,1.08,2.28,0.61,1.49,2.14
20240606B07,落札量合計（TSO別）[MW],307.95,433,150.778,0,311,750,299,172,434,2857.728
20240606B07,（内訳）自エリアからの落札量[MW],274.95,433,150.778,0,311,750,299,172,198,2588.728
20240606B08,募集量（TSO別）[MW],244,522,1451,781,127,815,348,138,540,4966
20240606B08,応札量合計（電源属地別）[MW],277.95,590,110.778,0,311,1173.462,613.312,131,311,3518.502
20240606B08,落札量合計（電源属地別）[MW],277.95,590,110.778,0,311,736.694,304.306,131,311,2772.728
20240606B08,応札件数（電源属地別）[件],3,3,2,0,2,11,11,4,3,39
20240606B08,落札件数（電源属地別）[件],3,3,2,0,2,9,10,4,3,36
20240606B08,最高落札価格（電源属地別）[円/kW・30分],19.51,5.08,1.44,0,1.16,0.34,2.39,4.06,7.73,19.51
20240606B08,最低落札価格（電源属地別）[円/kW・30分],3.31,1.08,0.34,0,0.34,0.34,0.55,0.34,0.37,0.34
20240606B08,平均落札価格（電源属地別）[円/kW・30分],6.89,3.39,1.16,0,0.51,0.34,1.16,0.98,3.86,2.21
20240606B08,最高落札価格（TSO別）[円/kW・30分],19.51,5.08,1.44,0,1.16,2.39,2.39,4.06,7.73,19.51
20240606B08,最低落札価格（TSO別）[円/kW・30分],3.31,1.08,0.34,0,0.34,0.34,0.55,0.34,0.34,0.34
20240606B08,平均落札価格（TSO別）[円/kW・30分],6.89,3.39,1.16,0,0.51,0.41,1.05,1.02,3,2.21
20240606B08,落札量合計（TSO別）[MW],277.95,590,110.778,0,311,665,275,131,412,2772.728
20240606B08,（内訳）自エリアからの落札量[MW],277.95,590,110.778,0,311,640.714,275,126,311,2642.442
20240607B01,募集量（TSO別）[MW],253,461,1327,693,120,729,331,106,451,4471
20240607B01,応札量合計（電源属地別）[MW],281.95,590,28.078,0,120,1173.462,613.312,92,451,3349.802
20240607B01,落札量合計（電源属地別）[MW],277.95,590,28.078,0,120,550.714,296.286,92,389,2344.028
20240607B01,応札件数（電源属地別）[件],4,3,1,0,2,11,11,4,3,39
20240607B01,落札件数（電源属地別）[件],3,3,1,0,2,9,10,4,3,35
20240607B01,最高落札価格（電源属地別）[円/kW・30分],19.51,5.46,0.34,0,0.34,0.34,1.55,4.91,10.02,19.51
20240607B01,最低落札価格（電源属地別）[円/kW・30分],3.39,1.21,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240607B01,平均落札価格（電源属地別）[円/kW・30分],6.99,3.69,0.34,0,0.34,0.34,0.74,1.4,6.41,3.07
20240607B01,最高落札価格（TSO別）[円/kW・30分],19.51,5.46,0.34,0,0.34,1.55,1.55,4.91,10.02,19.51
20240607B01,最低落札価格（TSO別）[円/kW・30分],3.39,1.21,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240607B01,平均落札価格（TSO別）[円/kW・30分],6.99,3.69,0.34,0,0.34,0.42,0.62,1.39,6.41,3.07
20240607B01,落札量合計（TSO別）[MW],277.95,590,28.078,0,120,591,256,92,389,2344.028
20240607B01,（内訳）自エリアからの落札量[MW],277.95,590,28.078,0,120,550.714,256,91,389,2302.742
20240607B02,募集量（TSO別）[MW],260,520,1277,641,130,758,340,115,408,4449
20240607B02,応札量合計（電源属地別）[MW],281.95,590,28.078,0,130,1173.462,613.312,94,408,3318.802
20240607B02,落札量合計（電源属地別）[MW],277.95,590,28.078,0,130,590.694,304.306,94,398,2413.028
20240607B02,応札件数（電源属地別）[件],4,3,1,0,2,11,11,4,3,39
20240607B02,落札件数（電源属地別）[件],3,3,1,0,2,9,10,4,3,35
20240607B02,最高落札価格（電源属地別）[円/kW・30分],19.51,5.49,0.34,0,0.98,0.34,2.2,4.39,8.23,19.51
20240607B02,最低落札価格（電源属地別）[円/kW・30分],3.34,1.11,0.34,0,0.34,0.34,0.37,0.34,0.34,0.34
20240607B02,平均落札価格（電源属地別）[円/kW・30分],6.93,3.68,0.34,0,0.66,0.34,0.98,1.28,5.09,2.83
20240607B02,最高落札価格（TSO別）[円/kW・30分],19.51,5.49,0.34,0,0.98,2.2,2.2,4.39,8.23,19.51
20240607B02,最低落札価格（TSO別）[円/kW・30分],3.34,1.11,0.34,0,0.34,0.34,0.37,0.34,0.34,0.34
20240607B02,平均落札価格（TSO別）[円/kW・30分],6.93,3.68,0.34,0,0.67,0.49,0.74,1.28,5.09,2.83
20240607B02,落札量合計（TSO別）[MW],277.95,590,28.078,0,124,649,252,94,398,2413.028
20240607B02,（内訳）自エリアからの落札量[MW],277.95,590,28.078,0,124,590.694,252,92,398,2352.722
20240607B03,募集量（TSO別）[MW],285,653,1556,1041,187,1086,535,223,715,6281
20240607B03,応札量合計（電源属地別）[MW],286.94,420,125.278,0,187,1177.032,316.812,182,715,3410.062
20240607B03,落札量合計（電源属地別）[MW],280.95,420,125.278,0,187,1086.604,270.396,182,645,3197.228
20240607B03,応札件数（電源属地別）[件],5,2,2,0,2,9,5,6,5,36
20240607B03,落札件数（電源属地別）[件],3,2,2,0,2,8,5,6,5,33
20240607B03,最高落札価格（電源属地別）[円/kW・30分],17.86,6.46,6.76,0,0.34,12.14,0.5,12.95,10.95,17.86
20240607B03,最低落札価格（電源属地別）[円/kW・30分],3.83,1.2,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240607B03,平均落札価格（電源属地別）[円/kW・30分],7.29,4.33,5.32,0,0.34,2.24,0.42,2.63,4.39,3.27
20240607B03,最高落札価格（TSO別）[円/kW・30分],17.86,6.46,6.76,0,0.34,12.14,12.95,12.95,10.95,17.86
20240607B03,最低落札価格（TSO別）[円/kW・30分],3.83,1.2,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240607B03,平均落札価格（TSO別）[円/kW・30分],7.29,4.33,5.32,0,0.34,2.44,0.77,2.12,4.39,3.27
20240607B03,落札量合計（TSO別）[MW],280.95,420,125.278,0,158,932,436,200,645,3197.228
20240607B03,（内訳）自エリアからの落札量[MW],280.95,420,125.278,0,158,927,270.396,159,645,2985.624
20240607B04,募集量（TSO別）[MW],304,706,2141,1371,217,1251,540,300,909,7739
20240607B04,応札量合計（電源属地別）[MW],286.95,420,768.078,0,217,708,316.812,255,909,3880.84
20240607B04,落札量合計（電源属地別）[MW],286.95,420,768.078,0,217,708,316.812,255,818,3789.84
20240607B04,応札件数（電源属地別）[件],3,2,4,0,2,5,5,6,6,33
20240607B04,落札件数（電源属地別）[件],3,2,4,0,2,5,5,6,6,33
20240607B04,最高落札価格（電源属地別）[円/kW・30分],16.5,6.72,4.01,0,0.68,15.65,0.34,15,9.24,16.5
20240607B04,最低落札価格（電源属地別）[円/kW・30分],4.08,1.05,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240607B04,平均落札価格（電源属地別）[円/kW・30分],7.46,4.43,3.46,0,0.44,4.88,0.34,2.2,3.05,3.53
20240607B04,最高落札価格（TSO別）[円/kW・30分],16.5,6.72,4.01,15.65,0.68,15.65,1.88,15,9.24,16.5
20240607B04,最低落札価格（TSO別）[円/kW・30分],4.08,1.05,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240607B04,平均落札価格（TSO別）[円/kW・30分],7.46,4.26,3.26,3.44,0.47,4.71,0.45,2.24,3.05,3.53
20240607B04,落札量合計（TSO別）[MW],286.95,598.378,507.7,145,165,697,341.812,230,818,3789.84
20240607B04,（内訳）自エリアからの落札量[MW],286.95,420,507.7,0,165,697,316.812,230,818,3441.462
20240607B05,募集量（TSO別）[MW],355,698,1961,1251,230,1178,538,349,1025,7585
20240607B05,応札量合計（電源属地別）[MW],136.64,420,865.278,0,230,708,316.812,303,1005,3984.73
20240607B05,落札量合計（電源属地別）[MW],136.64,420,865.278,0,230,708,316.812,303,944,3923.73
20240607B05,応札件数（電源属地別）[件],3,2,5,0,2,5,5,7,7,36
20240607B05,落札件数（電源属地別）[件],3,2,5,0,2,5,5,7,7,36
20240607B05,最高落札価格（電源属地別）[円/kW・30分],19.5,6.51,6.76,0,0.34,15.65,0.34,16.24,12.8,19.5
20240607B05,最低落札価格（電源属地別）[円/kW・30分],6.81,0.87,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240607B05,平均落札価格（電源属地別）[円/kW・30分],7.37,4.23,3.83,0,0.34,4.88,0.34,2.07,3.62,3.51
20240607B05,最高落札価格（TSO別）[円/kW・30分],19.5,6.51,6.76,4.01,0.34,15.65,15.65,16.24,12.8,19.5
20240607B05,最低落札価格（TSO別）[円/kW・30分],6.81,0.87,0.34,3.76,0.34,0.34,0.34,0.34,0.34,0.34
20240607B05,平均落札価格（TSO別）[円/kW・30分],7.37,4.23,3.81,3.87,0.34,4.31,1.83,2.08,3.62,3.51
20240607B05,落札量合計（TSO別）[MW],136.64,420,589.9,275.378,226,678,373.812,280,944,3923.73
20240607B05,（内訳）自エリアからの落札量[MW],136.64,420,589.9,0,226,674,316.812,280,944,3587.352
20240607B06,募集量（TSO別）[MW],285,721,1625,1037,163,1065,483,334,846,6559
20240607B06,応札量合計（電源属地別）[MW],272.95,250,296.178,497.112,163,708,316.812,288,492,3284.052
20240607B06,落札量合計（電源属地別）[MW],268.95,250,296.178,497.112,163,708,316.812,288,492,3280.052
20240607B06,応札件数（電源属地別）[件],4,1,3,1,2,5,5,7,3,31
20240607B06,落札件数（電源属地別）[件],3,1,3,1,2,5,5,7,3,30
20240607B06,最高落札価格（電源属地別）[円/kW・30分],19.51,4.6,4.01,1.58,2.03,9.47,1.1,6.95,5.49,19.51
20240607B06,最低落札価格（電源属地別）[円/kW・30分],3.22,4.6,0.34,1.58,0.34,0.34,0.43,0.34,1.27,0.34
20240607B06,平均落札価格（電源属地別）[円/kW・30分],6.72,4.6,2.94,1.58,1.01,3.08,0.84,1.1,2.92,2.74
20240607B06,最高落札価格（TSO別）[円/kW・30分],19.51,4.6,4.01,1.58,2.03,9.47,7.79,6.95,7.79,19.51
20240607B06,最低落札価格（TSO別）[円/kW・30分],3.22,4.6,0.34,1.58,0.34,0.34,0.43,0.34,0.34,0.34
20240607B06,平均落札価格（TSO別）[円/kW・30分],6.72,4.6,2.94,1.58,1.04,2.18,1.98,1.39,2.95,2.74
20240607B06,落札量合計（TSO別）[MW],268.95,250,296.178,497.112,158,600.77,367,203.286,638.756,3280.052
20240607B06,（内訳）自エリアからの落札量[MW],268.95,250,296.178,497.112,158,595.77,301.056,203.286,492,3062.352
20240607B07,募集量（TSO別）[MW],263,577,1463,855,130,859,353,182,601,5283
20240607B07,応札量合計（電源属地別）[MW],274.95,510,150.778,0,311,999.732,613.312,172,493,3524.772
20240607B07,落札量合計（電源属地別）[MW],274.95,510,150.778,0,311,824.732,416.418,172,435.85,3095.728
20240607B07,応札件数（電源属地別）[件],4,3,3,0,2,7,11,3,3,36
20240607B07,落札件数（電源属地別）[件],4,3,3,0,2,6,10,3,3,34
20240607B07,最高落札価格（電源属地別）[円/kW・30分],19.51,7.09,6.96,0,2.99,0.97,3.46,1.85,3.01,19.51
20240607B07,最低落札価格（電源属地別）[円/kW・30分],2.36,0.54,1.44,0,0.34,0.72,1.48,0.34,0.9,0.34
20240607B07,平均落札価格（電源属地別）[円/kW・30分],5.91,2.82,2.93,0,0.89,0.92,1.99,0.61,1.74,2.02
20240607B07,最高落札価格（TSO別）[円/kW・30分],19.51,7.09,6.96,2.99,2.99,3.46,3.46,1.85,3.01,19.51
20240607B07,最低落札価格（TSO別）[円/kW・30分],0.54,0.54,1.44,0.34,0.34,0.72,1.48,0.34,0.9,0.34
20240607B07,平均落札価格（TSO別）[円/kW・30分],4.74,3.23,2.93,0.78,1.38,0.93,2.19,0.61,1.7,2.02
20240607B07,落札量合計（TSO別）[MW],351.95,433,150.778,300,130,750,299,172,509,3095.728
20240607B07,（内訳）自エリアからの落札量[MW],274.95,433,150.778,0,125.289,743.732,299,172,435.85,2634.599
20240607B08,募集量（TSO別）[MW],244,522,1451,781,127,815,348,138,540,4966
20240607B08,応札量合計（電源属地別）[MW],277.95,590,110.778,154.282,311,1173.462,613.312,131,540,3901.784
20240607B08,落札量合計（電源属地別）[MW],277.95,590,110.778,154.282,311,445.694,304.306,131,464,2789.01
20240607B08,応札件数（電源属地別）[件],3,3,2,1,2,11,11,4,3,40
20240607B08,落札件数（電源属地別）[件],3,3,2,1,2,9,10,4,3,37
20240607B08,最高落札価格（電源属地別）[円/kW・30分],19.51,5.05,1.44,0.47,1.16,0.34,2.29,3.87,7.73,19.51
20240607B08,最低落札価格（電源属地別）[円/kW・30分],3.31,1.06,0.34,0.47,0.34,0.34,0.46,0.34,0.34,0.34
20240607B08,平均落札価格（電源属地別）[円/kW・30分],6.89,2.75,1.16,0.47,0.51,0.34,1.15,0.96,4.13,2.31
20240607B08,最高落札価格（TSO別）[円/kW・30分],19.51,5.05,1.44,0.47,1.16,2.29,2.29,3.87,7.73,19.51
20240607B08,最低落札価格（TSO別）[円/kW・30分],3.31,1.06,0.34,0.47,0.34,0.34,0.46,0.34,0.34,0.34
20240607B08,平均落札価格（TSO別）[円/kW・30分],6.89,2.75,1.16,0.47,0.78,0.43,1.02,0.96,4.13,2.31
20240607B08,落札量合計（TSO別）[MW],277.95,590,110.778,154.282,121,665,275,131,464,2789.01
20240607B08,（内訳）自エリアからの落札量[MW],277.95,590,110.778,154.282,121,445.694,275,131,464,2569.704
20240608B01,募集量（TSO別）[MW],253,461,1327,693,120,729,331,106,451,4471
20240608B01,応札量合計（電源属地別）[MW],288.8,480,334.161,0,120,1021,459.576,96,451,3250.537
20240608B01,落札量合計（電源属地別）[MW],224.95,480,334.161,0,120,551.694,295.306,96,425,2527.111
20240608B01,応札件数（電源属地別）[件],5,3,6,0,1,7,9,5,3,39
20240608B01,落札件数（電源属地別）[件],4,3,6,0,1,5,8,5,3,35
20240608B01,最高落札価格（電源属地別）[円/kW・30分],19.5,1.15,0.34,0,0.34,0.34,1.18,6.38,11.93,19.5
20240608B01,最低落札価格（電源属地別）[円/kW・30分],2.69,0.48,0.34,0,0.34,0.34,0.34,0.56,0.34,0.34
20240608B01,平均落札価格（電源属地別）[円/kW・30分],6.37,0.93,0.34,0,0.34,0.34,0.62,1.78,5.17,1.89
20240608B01,最高落札価格（TSO別）[円/kW・30分],19.5,1.15,0.34,0.34,0.34,1.32,1.18,6.38,11.93,19.5
20240608B01,最低落札価格（TSO別）[円/kW・30分],2.69,0.48,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240608B01,平均落札価格（TSO別）[円/kW・30分],6.37,0.93,0.34,0.34,0.34,0.43,0.53,1.59,5.17,1.89
20240608B01,落札量合計（TSO別）[MW],224.95,480,262,72.161,120,591,256,96,425,2527.111
20240608B01,（内訳）自エリアからの落札量[MW],224.95,480,262,0,120,532.714,256,77,425,2377.664
20240608B02,募集量（TSO別）[MW],260,520,1277,641,130,758,340,115,408,4449
20240608B02,応札量合計（電源属地別）[MW],288.8,480,341.786,0,130,1021,459.576,94,408,3223.162
20240608B02,落札量合計（電源属地別）[MW],224.95,480,341.786,0,130,570.374,351.626,94,408,2600.736
20240608B02,応札件数（電源属地別）[件],5,3,7,0,1,7,9,5,3,40
20240608B02,落札件数（電源属地別）[件],4,3,7,0,1,5,9,5,3,37
20240608B02,最高落札価格（電源属地別）[円/kW・30分],19.5,1.28,0.34,0,0.34,0.34,1.78,6.15,11.57,19.5
20240608B02,最低落札価格（電源属地別）[円/kW・30分],2.45,0.56,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240608B02,平均落札価格（電源属地別）[円/kW・30分],7.27,1.04,0.34,0,0.34,0.34,1.29,1.66,5.18,2
20240608B02,最高落札価格（TSO別）[円/kW・30分],19.5,1.28,0.34,0,0.34,1.78,1.78,6.15,11.57,19.5
20240608B02,最低落札価格（TSO別）[円/kW・30分],2.45,0.56,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240608B02,平均落札価格（TSO別）[円/kW・30分],7.27,1.04,0.34,0,0.34,0.53,1.19,1.59,4.88,2
20240608B02,落札量合計（TSO別）[MW],224.95,480,341.786,0,124,649,252,94,435,2600.736
20240608B02,（内訳）自エリアからの落札量[MW],224.95,480,341.786,0,124,536.374,252,81,408,2448.11
20240608B03,募集量（TSO別）[MW],285,653,1556,1041,187,1086,535,223,715,6281
20240608B03,応札量合計（電源属地別）[MW],309.16,320,313.324,0,187,1164,245.832,182,715,3436.316
20240608B03,落札量合計（電源属地別）[MW],242.31,320,313.324,0,187,1164,235,182,603,3246.634
20240608B03,応札件数（電源属地別）[件],5,2,7,0,2,6,4,6,4,36
20240608B03,落札件数（電源属地別）[件],4,2,7,0,2,6,4,6,4,35
20240608B03,最高落札価格（電源属地別）[円/kW・30分],19.5,2.96,0.34,0,0.34,15.91,0.4,16.77,9.14,19.5
20240608B03,最低落札価格（電源属地別）[円/kW・30分],1.96,2.96,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240608B03,平均落札価格（電源属地別）[円/kW・30分],7.42,2.96,0.34,0,0.34,3.16,0.37,2.28,5.2,3.15
20240608B03,最高落札価格（TSO別）[円/kW・30分],19.5,2.96,0.34,0,0.34,15.91,13.87,16.77,13.87,19.5
20240608B03,最低落札価格（TSO別）[円/kW・30分],1.96,2.96,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240608B03,平均落札価格（TSO別）[円/kW・30分],7.42,2.96,0.34,0,0.34,2.21,2.71,1.85,5.76,3.15
20240608B03,落札量合計（TSO別）[MW],242.31,320,313.324,0,158,932,436,200,645,3246.634
20240608B03,（内訳）自エリアからの落札量[MW],242.31,320,313.324,0,158,930,235,149,603,2950.634
20240608B04,募集量（TSO別）[MW],304,706,2146,1371,217,1251,540,300,909,7744
20240608B04,応札量合計（電源属地別）[MW],220.35,320,1107.419,0,217,780,245.832,255,909,4054.601
20240608B04,落札量合計（電源属地別）[MW],220.35,320,1107.419,0,217,780,245.832,255,818,3963.601
20240608B04,応札件数（電源属地別）[件],3,2,9,0,2,5,4,7,5,37
20240608B04,落札件数（電源属地別）[件],3,2,9,0,2,5,4,7,5,37
20240608B04,最高落札価格（電源属地別）[円/kW・30分],19.5,3.26,2.53,0,0.34,16.19,0.34,19.51,10.59,19.51
20240608B04,最低落札価格（電源属地別）[円/kW・30分],1.96,3.26,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240608B04,平均落札価格（電源属地別）[円/kW・30分],7.06,3.26,1.8,0,0.34,4.63,0.34,2.28,4.51,3.19
20240608B04,最高落札価格（TSO別）[円/kW・30分],19.5,3.26,2.53,2.53,0.34,16.19,19.51,19.51,10.59,19.51
20240608B04,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240608B04,平均落札価格（TSO別）[円/kW・30分],7.06,2.15,1.96,2.06,0.34,4.43,1.92,1.41,4.51,3.19
20240608B04,落札量合計（TSO別）[MW],220.35,570,625.419,295,154,766.506,308.326,206,818,3963.601
20240608B04,（内訳）自エリアからの落札量[MW],220.35,320,625.419,0,154,766.506,245.832,206,818,3356.107
20240608B05,募集量（TSO別）[MW],355,698,2052,1251,230,1178,538,349,1025,7676
20240608B05,応札量合計（電源属地別）[MW],265.2,320,782.738,0,230,780,245.832,303,928,3854.77
20240608B05,落札量合計（電源属地別）[MW],260.9,320,782.738,0,230,780,245.832,303,921,3843.47
20240608B05,応札件数（電源属地別）[件],4,2,10,0,2,5,4,7,5,39
20240608B05,落札件数（電源属地別）[件],3,2,10,0,2,5,4,7,5,38
20240608B05,最高落札価格（電源属地別）[円/kW・30分],15.29,3.08,2.59,0,0.34,16.19,0.34,19.51,10.59,19.51
20240608B05,最低落札価格（電源属地別）[円/kW・30分],1.96,3.08,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
