H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202408,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240808B04,落札量合計（TSO別）[MW],261.95,780,551.409,48,219,1090.488,406,233,928.913,4518.76
20240808B04,（内訳）自エリアからの落札量[MW],261.95,550,551.409,0,211,892.1,406,233,872.99,3978.449
20240808B05,募集量（TSO別）[MW],293,884,1970,569,197,1033,531,359,1102,6938
20240808B05,応札量合計（電源属地別）[MW],254.5,250,724.109,0,197,900.1,543.331,316,350,3535.04
20240808B05,落札量合計（電源属地別）[MW],254.5,250,724.109,0,197,900.1,543.331,316,350,3535.04
20240808B05,応札件数（電源属地別）[件],4,1,3,0,1,6,6,8,3,32
20240808B05,落札件数（電源属地別）[件],4,1,3,0,1,6,6,8,3,32
20240808B05,最高落札価格（電源属地別）[円/kW・30分],19.5,0.46,6.24,0,0.55,8.22,8.37,15.84,8.39,19.5
20240808B05,最低落札価格（電源属地別）[円/kW・30分],2.87,0.46,2.13,0,0.55,2.34,6.3,0.34,0.91,0.34
20240808B05,平均落札価格（電源属地別）[円/kW・30分],6.54,0.46,5.82,0,0.55,3.87,7.6,2,5.94,4.65
20240808B05,最高落札価格（TSO別）[円/kW・30分],19.5,6.24,6.24,6.24,8.22,15.84,8.37,15.84,8.39,19.5
20240808B05,最低落札価格（TSO別）[円/kW・30分],2.87,0.46,2.13,6.24,0.55,0.55,6.3,0.34,0.91,0.34
20240808B05,平均落札価格（TSO別）[円/kW・30分],6.54,2.59,5.59,6.24,1.19,3.76,7.44,1.86,5.91,4.65
20240808B05,落札量合計（TSO別）[MW],254.5,396.109,465,113,167,882.649,432,289,535.782,3535.04
20240808B05,（内訳）自エリアからの落札量[MW],254.5,250,465,0,153,707.494,429.394,289,350,2898.388
20240808B06,募集量（TSO別）[MW],247,791,2066,462,183,1088,480,349,909,6575
20240808B06,応札量合計（電源属地別）[MW],259.5,550,73.309,0,183,855.2,711.871,307,123,3062.88
20240808B06,落札量合計（電源属地別）[MW],213.55,550,73.309,0,183,855.2,711.871,307,123,3016.93
20240808B06,応札件数（電源属地別）[件],4,3,1,0,1,5,11,8,2,35
20240808B06,落札件数（電源属地別）[件],3,3,1,0,1,5,11,8,2,34
20240808B06,最高落札価格（電源属地別）[円/kW・30分],19.5,4.99,3.82,0,4.24,5.44,12.54,9.04,5.62,19.5
20240808B06,最低落札価格（電源属地別）[円/kW・30分],2.18,4.43,3.82,0,4.24,4.99,10.33,0.34,5.02,0.34
20240808B06,平均落札価格（電源属地別）[円/kW・30分],2.7,4.68,3.82,0,4.24,5.22,11.42,2.33,5.51,6.03
20240808B06,最高落札価格（TSO別）[円/kW・30分],19.5,4.99,3.82,0,4.24,12.54,12.54,9.04,12.03,19.5
20240808B06,最低落札価格（TSO別）[円/kW・30分],2.18,4.43,3.82,0,4.24,0.34,10.33,0.34,5.02,0.34
20240808B06,平均落札価格（TSO別）[円/kW・30分],2.7,4.68,3.82,0,4.24,6.57,11.21,2.47,7.12,6.03
20240808B06,落札量合計（TSO別）[MW],213.55,550,73.309,0,172,923.615,386,287,411.456,3016.93
20240808B06,（内訳）自エリアからの落札量[MW],213.55,550,73.309,0,172,703.494,386,287,123,2508.353
20240808B07,募集量（TSO別）[MW],239,582,1894,420,142,1039,385,199,755,5655
20240808B07,応札量合計（電源属地別）[MW],141.5,550,312.509,0,142,855.2,782.851,190,333.99,3308.05
20240808B07,落札量合計（電源属地別）[MW],115.55,550,312.509,0,142,855.2,782.851,190,333.99,3282.1
20240808B07,応札件数（電源属地別）[件],4,3,3,0,1,5,12,7,4,39
20240808B07,落札件数（電源属地別）[件],4,3,3,0,1,5,12,7,4,39
20240808B07,最高落札価格（電源属地別）[円/kW・30分],19.5,5.19,6.66,0,3.78,5.61,12.22,8.67,19.5,19.5
20240808B07,最低落札価格（電源属地別）[円/kW・30分],2.27,4.13,3.59,0,3.78,5.16,10.01,0.34,4.65,0.34
20240808B07,平均落札価格（電源属地別）[円/kW・30分],3.68,4.75,5.31,0,3.78,5.39,11.16,2.56,5.38,6.35
20240808B07,最高落札価格（TSO別）[円/kW・30分],19.5,5.19,6.66,0,3.78,12.22,12.22,8.67,19.5,19.5
20240808B07,最低落札価格（TSO別）[円/kW・30分],2.27,4.13,3.59,0,3.78,0.34,10.01,0.34,4.65,0.34
20240808B07,平均落札価格（TSO別）[円/kW・30分],3.68,4.75,5.31,0,3.78,5.99,11.13,2.71,8.2,6.35
20240808B07,落札量合計（TSO別）[MW],115.55,550,312.509,0,142,963.051,343,178,677.99,3282.1
20240808B07,（内訳）自エリアからの落札量[MW],115.55,550,312.509,0,142,855.2,343,178,333.99,2830.249
20240808B08,募集量（TSO別）[MW],215,566,1764,441,142,949,352,167,694,5290
20240808B08,応札量合計（電源属地別）[MW],274.5,550,207.709,0,142,1083.2,614.311,150,124.99,3146.71
20240808B08,落札量合計（電源属地別）[MW],220,550,207.709,0,142,1078.285,417.715,150,124.99,2890.699
20240808B08,応札件数（電源属地別）[件],5,3,3,0,1,7,7,8,3,37
20240808B08,落札件数（電源属地別）[件],3,3,3,0,1,7,6,8,3,34
20240808B08,最高落札価格（電源属地別）[円/kW・30分],4.52,2.26,3.67,0,0.34,4,6.5,15.93,19.5,19.5
20240808B08,最低落札価格（電源属地別）[円/kW・30分],3.99,0.63,0.44,0,0.34,1.29,4.43,0.34,2.25,0.34
20240808B08,平均落札価格（電源属地別）[円/kW・30分],4.31,1.37,1.87,0,0.34,2.04,5.67,3.43,2.92,2.62
20240808B08,最高落札価格（TSO別）[円/kW・30分],4.52,2.26,3.67,0,0.34,4,6.5,15.93,19.5,19.5
20240808B08,最低落札価格（TSO別）[円/kW・30分],3.99,0.63,0.44,0,0.34,0.64,0.64,0.34,0.34,0.34
20240808B08,平均落札価格（TSO別）[円/kW・30分],4.31,1.37,1.87,0,0.34,2.11,5.47,3.34,3.08,2.62
20240808B08,落札量合計（TSO別）[MW],220,550,207.709,0,129,827,307,124,525.99,2890.699
20240808B08,（内訳）自エリアからの落札量[MW],220,550,207.709,0,129,808.845,306.155,124,124.99,2470.699
20240809B01,募集量（TSO別）[MW],185,467,1411,409,142,763,335,118,535,4365
20240809B01,応札量合計（電源属地別）[MW],226.54,550,148.209,0,142,737.1,614.311,103,535,3056.16
20240809B01,落札量合計（電源属地別）[MW],213.55,550,148.209,0,142,509.1,353.9,103,466,2485.759
20240809B01,応札件数（電源属地別）[件],4,3,2,0,1,5,7,5,3,30
20240809B01,落札件数（電源属地別）[件],3,3,2,0,1,3,5,5,3,25
20240809B01,最高落札価格（電源属地別）[円/kW・30分],19.5,0.96,1.84,0,0.34,0.34,3.22,16.68,5.88,19.5
20240809B01,最低落札価格（電源属地別）[円/kW・30分],4.7,0.51,0.34,0,0.34,0.34,1.15,0.74,0.47,0.34
20240809B01,平均落札価格（電源属地別）[円/kW・30分],5.54,0.76,1.1,0,0.34,0.34,2.3,4.69,5.34,2.32
20240809B01,最高落札価格（TSO別）[円/kW・30分],19.5,0.96,1.84,0,0.34,3.22,3.22,16.68,5.88,19.5
20240809B01,最低落札価格（TSO別）[円/kW・30分],4.7,0.51,0.34,0,0.34,0.34,1.15,0.74,0.47,0.34
20240809B01,平均落札価格（TSO別）[円/kW・30分],5.54,0.76,1.1,0,0.34,0.72,2.1,5.42,5.34,2.32
20240809B01,落札量合計（TSO別）[MW],213.55,550,148.209,0,142,613,266,87,466,2485.759
20240809B01,（内訳）自エリアからの落札量[MW],213.55,550,148.209,0,142,509.1,266,87,466,2381.859
20240809B02,募集量（TSO別）[MW],169,503,1357,413,153,731,337,117,510,4290
20240809B02,応札量合計（電源属地別）[MW],276.49,550,148.209,0,153,737.1,614.311,108,511.99,3099.1
20240809B02,落札量合計（電源属地別）[MW],224.55,550,148.209,0,153,490.495,396.505,108,448.99,2519.749
20240809B02,応札件数（電源属地別）[件],6,3,2,0,1,5,7,7,4,35
20240809B02,落札件数（電源属地別）[件],5,3,2,0,1,3,6,7,4,31
20240809B02,最高落札価格（電源属地別）[円/kW・30分],19.5,1.09,1.84,0,0.34,0.34,3.18,17.02,19.5,19.5
20240809B02,最低落札価格（電源属地別）[円/kW・30分],2.47,0.69,0.34,0,0.34,0.34,1.11,0.91,0.34,0.34
20240809B02,平均落札価格（電源属地別）[円/kW・30分],5.45,0.91,1.1,0,0.34,0.34,2.41,4.75,5.78,2.45
20240809B02,最高落札価格（TSO別）[円/kW・30分],19.5,1.09,1.84,0.34,0.34,17.02,3.18,17.02,19.5,19.5
20240809B02,最低落札価格（TSO別）[円/kW・30分],2.47,0.69,0.34,0.34,0.34,0.34,1.11,0.91,0.34,0.34
20240809B02,平均落札価格（TSO別）[円/kW・30分],5.45,0.91,1.1,0.34,0.34,1.1,2.09,4.58,5.78,2.45
20240809B02,落札量合計（TSO別）[MW],224.55,550,148.209,43,137,632,245,91,448.99,2519.749
20240809B02,（内訳）自エリアからの落札量[MW],224.55,550,148.209,0,128,463.495,245,91,448.99,2299.244
20240809B03,募集量（TSO別）[MW],214,752,1774,510,201,1020,449,191,835,5946
20240809B03,応札量合計（電源属地別）[MW],310.49,550,661.309,0,201,737.1,614.311,148,835,4057.21
20240809B03,落札量合計（電源属地別）[MW],253.55,550,661.309,0,201,669.1,563.9,148,760,3806.859
20240809B03,応札件数（電源属地別）[件],6,3,5,0,1,5,7,8,5,40
20240809B03,落札件数（電源属地別）[件],4,3,5,0,1,4,7,8,5,37
20240809B03,最高落札価格（電源属地別）[円/kW・30分],19.5,2.32,6.24,0,0.34,9.32,3.88,17.83,11.06,19.5
20240809B03,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,1.81,0.34,0.38,0.34
20240809B03,平均落札価格（電源属地別）[円/kW・30分],5.38,1.42,5.19,0,0.34,2.49,3.08,3.66,6.11,3.74
20240809B03,最高落札価格（TSO別）[円/kW・30分],19.5,6.24,6.24,0,9.32,17.83,3.88,17.83,11.06,19.5
20240809B03,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,1.81,0.34,0.38,0.34
20240809B03,平均落札価格（TSO別）[円/kW・30分],5.38,1.8,5.12,0,1.12,2.61,2.88,3.46,6.11,3.74
20240809B03,落札量合計（TSO別）[MW],253.55,596.409,614.9,0,220,847,389,126,760,3806.859
20240809B03,（内訳）自エリアからの落札量[MW],253.55,550,614.9,0,201,650.1,389,126,760,3544.55
20240809B04,募集量（TSO別）[MW],311,722,2315,621,231,1201,477,294,1045,7217
20240809B04,応札量合計（電源属地別）[MW],265.5,550,829.409,0,231,900.1,614.311,259,872.99,4522.31
20240809B04,落札量合計（電源属地別）[MW],261.95,550,829.409,0,231,900.1,614.311,259,872.99,4518.76
20240809B04,応札件数（電源属地別）[件],5,3,3,0,1,6,7,8,6,39
20240809B04,落札件数（電源属地別）[件],4,3,3,0,1,6,7,8,6,38
20240809B04,最高落札価格（電源属地別）[円/kW・30分],19.49,2.79,6.24,0,0.5,12.2,7.2,18.93,19.5,19.5
20240809B04,最低落札価格（電源属地別）[円/kW・30分],0.96,0.34,1.7,0,0.5,1.69,5.13,0.34,0.42,0.34
20240809B04,平均落札価格（電源属地別）[円/kW・30分],6.53,1.68,5.84,0,0.5,4.25,6.46,2.41,3.72,4.26
20240809B04,最高落札価格（TSO別）[円/kW・30分],19.49,6.24,6.24,6.24,10.42,18.93,7.2,18.93,19.5,19.5
20240809B04,最低落札価格（TSO別）[円/kW・30分],0.96,0.34,1.7,6.24,0.5,0.5,5.13,0.34,0.42,0.34
20240809B04,平均落札価格（TSO別）[円/kW・30分],6.53,2.88,5.84,6.24,0.86,4.52,6.26,2.16,3.89,4.26
20240809B04,落札量合計（TSO別）[MW],261.95,780,551.409,48,219,1081.885,406,233,937.516,4518.76
20240809B04,（内訳）自エリアからの落札量[MW],261.95,550,551.409,0,211,892.1,406,233,872.99,3978.449
20240809B05,募集量（TSO別）[MW],293,884,1970,569,197,1033,531,359,1102,6938
20240809B05,応札量合計（電源属地別）[MW],254.5,250,724.109,0,197,900.1,542.776,316,350,3534.485
20240809B05,落札量合計（電源属地別）[MW],254.5,250,724.109,0,197,900.1,542.776,316,350,3534.485
20240809B05,応札件数（電源属地別）[件],4,1,3,0,1,6,6,8,3,32
20240809B05,落札件数（電源属地別）[件],4,1,3,0,1,6,6,8,3,32
20240809B05,最高落札価格（電源属地別）[円/kW・30分],19.5,0.35,6.24,0,0.55,11.14,7.84,18.04,8.39,19.5
20240809B05,最低落札価格（電源属地別）[円/kW・30分],3.02,0.35,0.87,0,0.55,2.34,5.76,0.34,0.91,0.34
20240809B05,平均落札価格（電源属地別）[円/kW・30分],6.9,0.35,5.7,0,0.55,4.49,7.07,2.16,5.94,4.73
20240809B05,最高落札価格（TSO別）[円/kW・30分],19.5,6.24,6.24,0,9.52,18.04,11.14,18.04,9.52,19.5
20240809B05,最低落札価格（TSO別）[円/kW・30分],3.02,0.35,0.87,0,0.55,0.55,5.76,0.34,0.91,0.34
20240809B05,平均落札価格（TSO別）[円/kW・30分],6.9,3.35,5.39,0,1.3,4.92,6.94,1.5,5.16,4.73
20240809B05,落札量合計（TSO別）[MW],254.5,509.109,465,0,167,882.465,432,289,535.411,3534.485
20240809B05,（内訳）自エリアからの落札量[MW],254.5,250,465,0,153,707.31,429.21,289,350,2898.02
20240809B06,募集量（TSO別）[MW],247,791,2076,462,183,1088,480,349,909,6585
20240809B06,応札量合計（電源属地別）[MW],259.5,550,73.309,427.112,183,855.2,566.566,307,123,3344.687
20240809B06,落札量合計（電源属地別）[MW],213.55,550,73.309,427.112,183,855.2,566.566,307,123,3298.737
20240809B06,応札件数（電源属地別）[件],4,3,1,2,1,5,10,8,2,36
20240809B06,落札件数（電源属地別）[件],3,3,1,2,1,5,10,8,2,35
20240809B06,最高落札価格（電源属地別）[円/kW・30分],19.5,3.55,2.27,2.11,4.24,5.44,12.08,11.79,5.62,19.5
20240809B06,最低落札価格（電源属地別）[円/kW・30分],2.23,2.99,2.27,1.26,4.24,4.99,9.87,0.34,5.02,0.34
20240809B06,平均落札価格（電源属地別）[円/kW・30分],2.73,3.24,2.27,1.75,4.24,5.22,10.69,2.36,5.51,4.85
20240809B06,最高落札価格（TSO別）[円/kW・30分],19.5,3.55,2.27,2.11,4.24,12.08,12.08,11.79,10.02,19.5
20240809B06,最低落札価格（TSO別）[円/kW・30分],2.23,2.99,2.27,1.26,4.24,0.34,9.87,0.34,5.02,0.34
20240809B06,平均落札価格（TSO別）[円/kW・30分],2.73,3.24,2.27,1.46,4.24,5.19,10.52,2.36,6.32,4.85
20240809B06,落札量合計（TSO別）[MW],213.55,550,73.309,232,172,978.878,386,287,406,3298.737
20240809B06,（内訳）自エリアからの落札量[MW],213.55,550,73.309,232,172,655.06,386,287,123,2691.919
20240809B07,募集量（TSO別）[MW],239,582,1894,420,142,1039,385,199,755,5655
20240809B07,応札量合計（電源属地別）[MW],256.5,550,312.509,407.648,142,855.2,638.101,190,333.99,3685.948
20240809B07,落札量合計（電源属地別）[MW],213.55,550,312.509,407.648,142,855.2,638.101,190,333.99,3642.998
20240809B07,応札件数（電源属地別）[件],4,3,3,2,1,5,11,8,4,41
20240809B07,落札件数（電源属地別）[件],3,3,3,2,1,5,11,8,4,40
20240809B07,最高落札価格（電源属地別）[円/kW・30分],19.5,3.73,6.59,3.19,3.78,5.61,11.56,9.98,19.5,19.5
20240809B07,最低落札価格（電源属地別）[円/kW・30分],1.26,3.17,2.1,0.62,3.78,5.16,9.35,0.34,4.65,0.34
20240809B07,平均落札価格（電源属地別）[円/kW・30分],1.94,3.42,4.91,2.31,3.78,5.39,10.27,2.55,5.38,5.15
20240809B07,最高落札価格（TSO別）[円/kW・30分],19.5,3.73,6.59,3.19,3.78,5.61,11.56,9.98,19.5,19.5
20240809B07,最低落札価格（TSO別）[円/kW・30分],1.26,3.17,2.1,0.62,3.78,0.34,0.34,0.34,4.65,0.34
20240809B07,平均落札価格（TSO別）[円/kW・30分],1.94,3.32,4.55,1.85,3.78,5.05,9.85,2.76,7.67,5.15
20240809B07,落札量合計（TSO別）[MW],213.55,413,449.509,268,142,972,343,174,667.939,3642.998
20240809B07,（内訳）自エリアからの落札量[MW],213.55,413,312.509,268,142,827.271,332.081,174,333.99,3016.401
20240809B08,募集量（TSO別）[MW],215,566,1764,441,142,949,352,167,694,5290
20240809B08,応札量合計（電源属地別）[MW],274.5,550,207.709,112,142,900.1,614.311,150,124.99,3075.61
20240809B08,落札量合計（電源属地別）[MW],220,550,207.709,112,142,900.1,603.9,150,124.99,3010.699
20240809B08,応札件数（電源属地別）[件],5,3,3,1,1,6,7,6,3,35
20240809B08,落札件数（電源属地別）[件],3,3,3,1,1,6,7,6,3,33
20240809B08,最高落札価格（電源属地別）[円/kW・30分],4.53,1.89,3.53,0.41,3.74,4,5.97,2.24,19.5,19.5
20240809B08,最低落札価格（電源属地別）[円/kW・30分],3.99,0.75,0.34,0.41,3.74,1.32,3.9,0.34,2.25,0.34
20240809B08,平均落札価格（電源属地別）[円/kW・30分],4.32,1.27,1.79,0.41,3.74,2.19,5.31,0.88,2.92,2.75
20240809B08,最高落札価格（TSO別）[円/kW・30分],4.53,1.89,3.53,0.41,3.74,4,5.97,2.24,19.5,19.5
20240809B08,最低落札価格（TSO別）[円/kW・30分],3.99,0.75,0.34,0.41,3.74,0.57,0.57,0.34,1.32,0.34
20240809B08,平均落札価格（TSO別）[円/kW・30分],4.32,1.27,1.79,0.41,3.74,2.05,5.08,0.93,4.47,2.75
20240809B08,落札量合計（TSO別）[MW],220,550,207.709,112,129,827,307,132,525.99,3010.699
20240809B08,（内訳）自エリアからの落札量[MW],220,550,207.709,112,129,803.845,299.155,132,124.99,2578.699
20240810B01,募集量（TSO別）[MW],185,467,1411,409,142,763,335,118,535,4365
20240810B01,応札量合計（電源属地別）[MW],156.19,550,478.416,0,142,1069.8,614.311,64,124.99,3199.707
20240810B01,落札量合計（電源属地別）[MW],121.79,550,478.416,0,142,845.8,379.2,64,124.99,2706.196
20240810B01,応札件数（電源属地別）[件],5,3,7,0,1,6,7,3,3,35
20240810B01,落札件数（電源属地別）[件],5,3,7,0,1,4,5,3,3,31
20240810B01,最高落札価格（電源属地別）[円/kW・30分],19.5,4.59,1.4,0,1.01,1.08,3.22,2.75,19.5,19.5
20240810B01,最低落札価格（電源属地別）[円/kW・30分],1.96,1,0.34,0,1.01,0.34,1.16,1.38,0.34,0.34
20240810B01,平均落札価格（電源属地別）[円/kW・30分],4.12,2.63,0.51,0,1.01,0.57,2.23,2.12,0.65,1.43
20240810B01,最高落札価格（TSO別）[円/kW・30分],19.5,4.59,1.4,0,1.01,1.08,3.22,2.75,19.5,19.5
20240810B01,最低落札価格（TSO別）[円/kW・30分],1.96,1,0.34,0,1.01,0.34,1.16,0.34,0.34,0.34
20240810B01,平均落札価格（TSO別）[円/kW・30分],4.12,2.63,0.51,0,1.01,0.56,2.09,1.66,1.09,1.43
20240810B01,落札量合計（TSO別）[MW],121.79,550,478.416,0,142,613,266,103,431.99,2706.196
20240810B01,（内訳）自エリアからの落札量[MW],121.79,550,478.416,0,142,613,266,64,124.99,2360.196
20240810B02,募集量（TSO別）[MW],169,503,1357,413,153,731,337,117,510,4290
20240810B02,応札量合計（電源属地別）[MW],160.19,550,478.416,0,153,1069.8,614.311,98,511.99,3635.707
20240810B02,落札量合計（電源属地別）[MW],118,550,478.416,0,153,507.495,396.505,98,448.99,2750.406
20240810B02,応札件数（電源属地別）[件],5,3,7,0,1,6,7,4,4,37
20240810B02,落札件数（電源属地別）[件],4,3,7,0,1,4,6,4,4,33
20240810B02,最高落札価格（電源属地別）[円/kW・30分],19.5,4.89,1.4,0,1.01,1.06,2.94,2.81,19.5,19.5
20240810B02,最低落札価格（電源属地別）[円/kW・30分],1.95,1.1,0.34,0,1.01,0.34,0.89,0.34,0.34,0.34
20240810B02,平均落札価格（電源属地別）[円/kW・30分],3.85,2.82,0.51,0,1.01,0.44,2.18,1.47,6.51,2.38
20240810B02,最高落札価格（TSO別）[円/kW・30分],19.5,4.89,1.4,2.42,1.01,2.94,2.94,2.81,19.5,19.5
20240810B02,最低落札価格（TSO別）[円/kW・30分],1.95,1.1,0.34,1.01,1.01,0.34,0.89,0.34,0.34,0.34
20240810B02,平均落札価格（TSO別）[円/kW・30分],3.85,2.82,0.51,1.9,1.01,0.9,1.86,1.47,6.51,2.38
20240810B02,落札量合計（TSO別）[MW],118,550,478.416,43,137,632,245,98,448.99,2750.406
20240810B02,（内訳）自エリアからの落札量[MW],118,550,478.416,0,137,507.495,245,98,448.99,2582.901
20240810B03,募集量（TSO別）[MW],214,752,1774,510,201,1020,449,191,835,5946
20240810B03,応札量合計（電源属地別）[MW],157.99,550,905.463,0,201,1069.8,614.311,148,743.99,4390.554
20240810B03,落札量合計（電源属地別）[MW],140,550,905.463,0,201,803.501,450.499,148,743.99,3942.453
20240810B03,応札件数（電源属地別）[件],3,3,8,0,2,6,7,4,5,38
20240810B03,落札件数（電源属地別）[件],3,3,8,0,2,4,6,4,5,35
20240810B03,最高落札価格（電源属地別）[円/kW・30分],4.11,6.13,5.28,0,0.6,0.83,2.26,3.11,19.5,19.5
20240810B03,最低落札価格（電源属地別）[円/kW・30分],1.95,1.53,0.34,0,0.6,0.34,0.53,0.34,0.34,0.34
20240810B03,平均落札価格（電源属地別）[円/kW・30分],3.19,3.62,2.79,0,0.6,0.47,1.47,1.17,5.9,2.71
20240810B03,最高落札価格（TSO別）[円/kW・30分],4.11,6.13,5.28,0,0.6,2.26,2.26,3.11,19.5,19.5
20240810B03,最低落札価格（TSO別）[円/kW・30分],1.95,0.34,0.34,0,0.6,0.34,0.53,0.34,0.34,0.34
20240810B03,平均落札価格（TSO別）[円/kW・30分],3.19,3.61,2.73,0,0.6,0.6,1.34,1.17,5.78,2.71
20240810B03,落札量合計（TSO別）[MW],140,628,827.463,0,201,847,389,148,761.99,3942.453
20240810B03,（内訳）自エリアからの落札量[MW],140,550,827.463,0,201,780.845,368.746,148,743.99,3760.044
20240810B04,募集量（TSO別）[MW],311,722,2315,621,231,1201,477,294,1045,7217
20240810B04,応札量合計（電源属地別）[MW],152.2,550,1442.905,0,231,1069.8,614.311,259,1046.99,5366.206
20240810B04,落札量合計（電源属地別）[MW],138.2,550,1442.905,0,231,912.8,572.2,259,953.99,5060.095
20240810B04,応札件数（電源属地別）[件],5,3,10,0,2,6,7,4,7,44
20240810B04,落札件数（電源属地別）[件],4,3,10,0,2,5,7,4,7,42
20240810B04,最高落札価格（電源属地別）[円/kW・30分],19.5,6.22,5.31,0,0.81,14.14,2.81,4.2,19.5,19.5
20240810B04,最低落札価格（電源属地別）[円/kW・30分],0.34,1.56,0.34,0,0.81,0.34,0.77,0.34,0.34,0.34
20240810B04,平均落札価格（電源属地別）[円/kW・30分],7.46,3.68,3.75,0,0.81,1.53,2.02,1.18,6.15,3.43
20240810B04,最高落札価格（TSO別）[円/kW・30分],19.5,6.22,6.22,0.34,0.81,14.14,2.81,4.2,19.5,19.5
20240810B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.81,0.34,0.77,0.34,0.34,0.34
20240810B04,平均落札価格（TSO別）[円/kW・30分],7.46,3.17,4.06,0.34,0.81,1.69,1.77,1.18,6.15,3.43
20240810B04,落札量合計（TSO別）[MW],138.2,539,1405.905,48,219,1091,406,259,953.99,5060.095
20240810B04,（内訳）自エリアからの落札量[MW],138.2,309,1164.905,0,219,912.8,406,259,953.99,4362.895
20240810B05,募集量（TSO別）[MW],293,884,2045,569,197,1033,531,359,1102,7013
20240810B05,応札量合計（電源属地別）[MW],143.4,550,977.005,0,197,1069.8,614.311,316,1042,4909.516
20240810B05,落札量合計（電源属地別）[MW],135.4,550,977.005,0,197,842.501,450.499,316,1009,4477.405
20240810B05,応札件数（電源属地別）[件],4,3,10,0,2,6,7,4,6,42
20240810B05,落札件数（電源属地別）[件],3,3,10,0,2,4,6,4,6,38
20240810B05,最高落札価格（電源属地別）[円/kW・30分],19.49,5.73,5.28,0,1.25,1.69,3.23,3.25,18.15,19.49
20240810B05,最低落札価格（電源属地別）[円/kW・30分],0.38,1.4,0.34,0,1.25,0.34,1.41,0.34,0.34,0.34
20240810B05,平均落札価格（電源属地別）[円/kW・30分],7.21,3.37,3,0,1.25,0.75,2.41,0.9,7.33,3.44
20240810B05,最高落札価格（TSO別）[円/kW・30分],19.49,5.73,5.28,0.34,1.25,3.23,3.23,3.25,18.15,19.49
20240810B05,最低落札価格（TSO別）[円/kW・30分],0.38,0.34,0.34,0.34,1.25,0.34,1.25,0.34,0.34,0.34
20240810B05,平均落札価格（TSO別）[円/kW・30分],7.21,4.16,2.57,0.34,1.25,0.96,2.07,0.9,7.33,3.44
20240810B05,落札量合計（TSO別）[MW],135.4,701,713.005,113,172,886,432,316,1009,4477.405
20240810B05,（内訳）自エリアからの落札量[MW],135.4,440,603.005,0,172,781.845,346.344,316,1009,3803.594
20240810B06,募集量（TSO別）[MW],247,791,2091,462,183,1088,480,349,909,6600
20240810B06,応札量合計（電源属地別）[MW],149.2,400,150.805,176.802,183,1069.8,648.019,307,124.75,3209.376
20240810B06,落札量合計（電源属地別）[MW],117.8,400,150.805,176.802,183,1069.8,553.2,307,124.75,3083.157
20240810B06,応札件数（電源属地別）[件],4,2,3,1,2,6,8,6,3,35
20240810B06,落札件数（電源属地別）[件],4,2,3,1,2,6,8,6,3,35
20240810B06,最高落札価格（電源属地別）[円/kW・30分],19.5,3.79,3.24,1.06,3.98,7.42,12.9,3.78,7.2,19.5
20240810B06,最低落札価格（電源属地別）[円/kW・30分],2,2.86,0.34,1.06,3.98,0.96,7.03,0.34,1.14,0.34
20240810B06,平均落札価格（電源属地別）[円/kW・30分],3.82,3.21,1.75,1.06,3.98,4.08,8.35,1.2,1.47,4.04
20240810B06,最高落札価格（TSO別）[円/kW・30分],19.5,3.79,3.24,1.06,3.98,9.08,12.9,8.57,8.57,19.5
20240810B06,最低落札価格（TSO別）[円/kW・30分],2,2.86,0.34,1.06,3.98,0.96,7.03,0.34,0.96,0.34
20240810B06,平均落札価格（TSO別）[円/kW・30分],3.82,3.21,1.75,1.06,3.98,4.53,8.16,1.54,3.85,4.04
20240810B06,落札量合計（TSO別）[MW],117.8,400,150.805,176.802,172,999,386,307,373.75,3083.157
20240810B06,（内訳）自エリアからの落札量[MW],117.8,400,150.805,176.802,172,833.591,386,291,124.75,2652.748
20240810B07,募集量（TSO別）[MW],239,582,1894,420,142,1039,385,199,755,5655
20240810B07,応札量合計（電源属地別）[MW],144.2,400,412.097,180.526,142,1196,715.435,190,333.99,3714.248
20240810B07,落札量合計（電源属地別）[MW],114.8,400,412.097,180.526,142,1196,463,190,333.99,3432.413
20240810B07,応札件数（電源属地別）[件],4,2,6,1,1,7,10,4,4,39
20240810B07,落札件数（電源属地別）[件],4,2,6,1,1,7,8,4,4,37
20240810B07,最高落札価格（電源属地別）[円/kW・30分],19.5,4.54,3.83,0.92,4.93,7.23,10.46,5.19,19.5,19.5
20240810B07,最低落札価格（電源属地別）[円/kW・30分],2.84,1.81,0.34,0.92,4.93,0.34,8.08,0.34,0.92,0.34
20240810B07,平均落札価格（電源属地別）[円/kW・30分],5.99,2.83,1.77,0.92,4.93,3.89,9.14,1.32,1.85,3.84
20240810B07,最高落札価格（TSO別）[円/kW・30分],19.5,4.54,3.83,0.92,4.93,10.27,10.46,10.27,19.5,19.5
20240810B07,最低落札価格（TSO別）[円/kW・30分],2.84,1.81,0.34,0.92,4.93,0.34,5.52,0.34,0.34,0.34
