H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202407,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240705B04,応札件数（電源属地別）[件],5,1,10,0,1,5,4,8,5,39
20240705B04,落札件数（電源属地別）[件],3,1,10,0,1,5,4,8,5,37
20240705B04,最高落札価格（電源属地別）[円/kW・30分],19.49,3.21,2.4,0,0.34,10.85,1.49,1.72,19.5,19.5
20240705B04,最低落札価格（電源属地別）[円/kW・30分],1.96,3.21,0.34,0,0.34,0.34,0.34,0.34,0.47,0.34
20240705B04,平均落札価格（電源属地別）[円/kW・30分],5.95,3.21,1.42,0,0.34,3.41,1.01,0.72,8.71,2.49
20240705B04,最高落札価格（TSO別）[円/kW・30分],19.49,3.21,2.4,0,0.34,8.26,1.49,1.72,19.5,19.5
20240705B04,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.47,0.34
20240705B04,平均落札価格（TSO別）[円/kW・30分],5.95,1.54,1.82,0,0.34,1.93,1.01,0.72,9.1,2.49
20240705B04,落札量合計（TSO別）[MW],251.4,652,917.947,0,165,572,326.306,255,299.99,3439.643
20240705B04,（内訳）自エリアからの落札量[MW],251.4,250,917.947,0,165,572,326.306,255,162.99,2900.643
20240705B05,募集量（TSO別）[MW],271,873,2102,1243,192,1134,527,327,1088,7757
20240705B05,応札量合計（電源属地別）[MW],261.39,410,1604.074,0,165,709,326.306,280,103,3858.77
20240705B05,落札量合計（電源属地別）[MW],243,410,1604.074,0,165,709,326.306,280,103,3840.38
20240705B05,応札件数（電源属地別）[件],5,2,12,0,1,5,4,8,2,39
20240705B05,落札件数（電源属地別）[件],3,2,12,0,1,5,4,8,2,37
20240705B05,最高落札価格（電源属地別）[円/kW・30分],19.49,5.5,6.36,0,0.36,10.97,1.84,1.81,11.75,19.49
20240705B05,最低落札価格（電源属地別）[円/kW・30分],2.03,3.49,0.34,0,0.36,0.34,0.34,0.34,6.52,0.34
20240705B05,平均落札価格（電源属地別）[円/kW・30分],5.46,4.27,1.84,0,0.36,3.44,1.24,0.71,8.4,2.6
20240705B05,最高落札価格（TSO別）[円/kW・30分],19.49,5.5,6.36,0,0.36,10.97,8.36,1.81,11.75,19.49
20240705B05,最低落札価格（TSO別）[円/kW・30分],2.03,0.34,0.34,0,0.36,0.34,0.34,0.34,0.34,0.34
20240705B05,平均落札価格（TSO別）[円/kW・30分],5.46,3.15,1.84,0,0.36,2.04,1.65,0.71,6.77,2.6
20240705B05,落札量合計（TSO別）[MW],243,760,1254.074,0,165,470,346.306,280,322,3840.38
20240705B05,（内訳）自エリアからの落札量[MW],243,410,1254.074,0,165,470,326.306,280,103,3251.38
20240705B06,募集量（TSO別）[MW],223,803,2054,1027,169,1068,484,342,895,7065
20240705B06,応札量合計（電源属地別）[MW],271.4,250,894.587,248.556,165,640,326.306,301,103,3199.849
20240705B06,落札量合計（電源属地別）[MW],221,250,894.587,248.556,165,640,326.306,301,103,3149.449
20240705B06,応札件数（電源属地別）[件],4,1,10,1,1,4,4,7,2,34
20240705B06,落札件数（電源属地別）[件],4,1,10,1,1,4,4,7,2,34
20240705B06,最高落札価格（電源属地別）[円/kW・30分],4.92,1.52,2.4,1.21,2.81,5.87,4.13,4.58,5.16,5.87
20240705B06,最低落札価格（電源属地別）[円/kW・30分],0.34,1.52,0.34,1.21,2.81,1.65,1.69,0.34,1.8,0.34
20240705B06,平均落札価格（電源属地別）[円/kW・30分],2.17,1.52,1.47,1.21,2.81,2.99,3.25,1.37,3.01,2.11
20240705B06,最高落札価格（TSO別）[円/kW・30分],4.92,1.52,2.4,2.4,2.81,5.87,5.87,4.58,5.87,5.87
20240705B06,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,2.81,1.65,1.69,0.34,1.8,0.34
20240705B06,平均落札価格（TSO別）[円/kW・30分],2.17,1.1,1.77,1.33,2.81,2.33,3.48,1.37,3.58,2.11
20240705B06,落札量合計（TSO別）[MW],221,388.049,522.7,482.394,126,429.9,357.306,301,321.1,3149.449
20240705B06,（内訳）自エリアからの落札量[MW],221,250,522.7,248.556,126,390.9,326.306,301,103,2489.462
20240705B07,募集量（TSO別）[MW],234,593,1824,884,139,910,354,201,704,5843
20240705B07,応札量合計（電源属地別）[MW],278.19,569,679.307,248.556,139,828,427.43,190,104.99,3464.473
20240705B07,落札量合計（電源属地別）[MW],220,569,679.307,248.556,139,828,427.43,190,104.99,3406.283
20240705B07,応札件数（電源属地別）[件],6,3,9,1,1,5,7,5,3,40
20240705B07,落札件数（電源属地別）[件],3,3,9,1,1,5,7,5,3,37
20240705B07,最高落札価格（電源属地別）[円/kW・30分],5.7,1.02,7.21,0.9,3.49,2.85,5.72,7.24,19.5,19.5
20240705B07,最低落札価格（電源属地別）[円/kW・30分],0.34,0.42,0.34,0.9,3.49,0.34,3.28,0.34,1.26,0.34
20240705B07,平均落札価格（電源属地別）[円/kW・30分],2.03,0.71,1.13,0.9,3.49,2.05,4.47,1.76,2.43,1.92
20240705B07,最高落札価格（TSO別）[円/kW・30分],5.7,1.02,7.21,0.9,3.49,3.49,5.72,7.24,19.5,19.5
20240705B07,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,3.49,0.34,3.28,0.34,1.26,0.34
20240705B07,平均落札価格（TSO別）[円/kW・30分],2.03,0.7,1.45,0.67,3.49,1.95,4.14,1.76,3.52,1.92
20240705B07,落札量合計（TSO別）[MW],220,589,485.307,422.556,131,713.095,318,190,337.325,3406.283
20240705B07,（内訳）自エリアからの落札量[MW],220,569,485.307,248.556,131,705.095,318,190,104.99,2971.948
20240705B08,募集量（TSO別）[MW],214,546,1602,804,141,868,352,157,650,5334
20240705B08,応札量合計（電源属地別）[MW],280.4,728,679.163,227.06,141,959,397.841,137,104.99,3654.454
20240705B08,落札量合計（電源属地別）[MW],220,728,679.163,227.06,141,959,397.841,137,104.99,3594.054
20240705B08,応札件数（電源属地別）[件],4,4,8,1,1,7,5,6,3,39
20240705B08,落札件数（電源属地別）[件],3,4,8,1,1,7,5,6,3,38
20240705B08,最高落札価格（電源属地別）[円/kW・30分],4.93,3.23,1.58,0.58,0.88,9.06,3.01,0.94,19.5,19.5
20240705B08,最低落札価格（電源属地別）[円/kW・30分],0.34,1.06,0.34,0.58,0.88,0.34,0.76,0.34,5.39,0.34
20240705B08,平均落札価格（電源属地別）[円/kW・30分],2.16,2.09,0.49,0.58,0.88,1.66,2.26,0.57,7.38,1.65
20240705B08,最高落札価格（TSO別）[円/kW・30分],4.93,3.23,1.58,0.58,0.88,9.06,3.01,0.94,19.5,19.5
20240705B08,最低落札価格（TSO別）[円/kW・30分],0.34,1.06,0.34,0.34,0.88,0.34,0.34,0.34,0.34,0.34
20240705B08,平均落札価格（TSO別）[円/kW・30分],2.16,2.09,0.55,0.47,0.88,1.39,1.84,0.57,3.71,1.65
20240705B08,落札量合計（TSO別）[MW],220,728,498.163,408.06,132,707,291,137,472.831,3594.054
20240705B08,（内訳）自エリアからの落札量[MW],220,728,498.163,227.06,132,707,258.404,137,104.99,3012.617
20240706B01,募集量（TSO別）[MW],164,462,1379,727,127,744,332,115,515,4565
20240706B01,応札量合計（電源属地別）[MW],262.74,550,524.447,0,127,857,427.541,100,515,3363.728
20240706B01,落札量合計（電源属地別）[MW],212.8,311,524.447,0,127,480.784,354.216,100,511,2621.247
20240706B01,応札件数（電源属地別）[件],5,3,7,0,1,6,6,6,4,38
20240706B01,落札件数（電源属地別）[件],3,3,7,0,1,4,6,6,4,34
20240706B01,最高落札価格（電源属地別）[円/kW・30分],19.5,0.34,0.34,0,0.34,0.34,0.97,4.79,16.52,19.5
20240706B01,最低落札価格（電源属地別）[円/kW・30分],1.26,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B01,平均落札価格（電源属地別）[円/kW・30分],3.44,0.34,0.34,0,0.34,0.34,0.6,1.53,9.23,2.4
20240706B01,最高落札価格（TSO別）[円/kW・30分],19.5,0.34,0.34,0.34,0.34,1.64,0.97,4.79,16.52,19.5
20240706B01,最低落札価格（TSO別）[円/kW・30分],1.26,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240706B01,平均落札価格（TSO別）[円/kW・30分],3.44,0.34,0.34,0.34,0.34,0.41,0.61,1.51,9.23,2.4
20240706B01,落札量合計（TSO別）[MW],212.8,311,412.447,112,123,598,253,88,511,2621.247
20240706B01,（内訳）自エリアからの落札量[MW],212.8,311,412.447,0,123,480.784,253,88,511,2392.031
20240706B02,募集量（TSO別）[MW],187,512,1314,695,123,736,338,113,469,4487
20240706B02,応札量合計（電源属地別）[MW],262.75,550,524.447,0,123,889,427.541,96,470.99,3343.728
20240706B02,落札量合計（電源属地別）[MW],214,303,524.447,0,123,523.784,354.216,96,456.99,2595.437
20240706B02,応札件数（電源属地別）[件],4,3,7,0,1,7,6,6,4,38
20240706B02,落札件数（電源属地別）[件],4,3,7,0,1,5,6,6,4,36
20240706B02,最高落札価格（電源属地別）[円/kW・30分],19.5,0.34,0.34,0,0.34,0.34,0.99,5.2,19.5,19.5
20240706B02,最低落札価格（電源属地別）[円/kW・30分],0.68,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B02,平均落札価格（電源属地別）[円/kW・30分],3.08,0.34,0.34,0,0.34,0.34,0.61,1.67,7.74,1.96
20240706B02,最高落札価格（TSO別）[円/kW・30分],19.5,0.34,0.34,0,0.34,1.98,0.99,5.2,19.5,19.5
20240706B02,最低落札価格（TSO別）[円/kW・30分],0.68,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B02,平均落札価格（TSO別）[円/kW・30分],3.08,0.34,0.34,0,0.34,0.4,0.61,1.64,7.74,1.96
20240706B02,落札量合計（TSO別）[MW],214,332,495.447,0,119,639,250,89,456.99,2595.437
20240706B02,（内訳）自エリアからの落札量[MW],214,303,495.447,0,119,523.784,250,89,456.99,2451.221
20240706B03,募集量（TSO別）[MW],212,659,1688,1027,187,1041,498,208,762,6282
20240706B03,応札量合計（電源属地別）[MW],254.99,547,520.66,0,187,857,427.541,172,762,3728.191
20240706B03,落札量合計（電源属地別）[MW],238.99,464,520.66,0,187,850.875,381.125,172,699,3513.65
20240706B03,応札件数（電源属地別）[件],4,3,7,0,2,6,6,6,5,39
20240706B03,落札件数（電源属地別）[件],4,3,7,0,2,6,6,6,5,39
20240706B03,最高落札価格（電源属地別）[円/kW・30分],8.05,0.34,0.34,0,0.34,15.55,0.59,8.83,12.67,15.55
20240706B03,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B03,平均落札価格（電源属地別）[円/kW・30分],7.17,0.34,0.34,0,0.34,4.04,0.41,1.52,6.97,3.08
20240706B03,最高落札価格（TSO別）[円/kW・30分],8.05,0.34,0.34,0,0.34,15.55,11.94,8.83,12.67,15.55
20240706B03,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B03,平均落札価格（TSO別）[円/kW・30分],7.17,0.34,0.34,0,0.34,3.85,0.85,1.48,6.97,3.08
20240706B03,落札量合計（TSO別）[MW],238.99,464,520.66,0,155,849,423,164,699,3513.65
20240706B03,（内訳）自エリアからの落札量[MW],238.99,464,520.66,0,155,836,381.125,164,699,3458.775
20240706B04,募集量（TSO別）[MW],282,711,2231,1354,221,1248,467,296,982,7792
20240706B04,応札量合計（電源属地別）[MW],254.94,547,1350.672,0,221,691,427.541,255,983.99,4731.143
20240706B04,落札量合計（電源属地別）[MW],242.94,314,1350.672,0,221,691,417,255,891.99,4383.602
20240706B04,応札件数（電源属地別）[件],5,3,10,0,2,5,6,7,7,45
20240706B04,落札件数（電源属地別）[件],4,3,10,0,2,5,6,7,7,44
20240706B04,最高落札価格（電源属地別）[円/kW・30分],19.49,0.34,2,0,0.34,16.11,0.49,11.28,19.5,19.5
20240706B04,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B04,平均落札価格（電源属地別）[円/kW・30分],12.39,0.34,1.34,0,0.34,5.07,0.39,1.53,5.61,3.21
20240706B04,最高落札価格（TSO別）[円/kW・30分],19.49,2,2,0,0.34,16.11,0.49,11.28,19.5,19.5
20240706B04,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B04,平均落札価格（TSO別）[円/kW・30分],12.39,0.5,1.46,0,0.34,5.03,0.39,1.53,5.61,3.21
20240706B04,落札量合計（TSO別）[MW],242.94,536,1128.672,0,216,696,417,255,891.99,4383.602
20240706B04,（内訳）自エリアからの落札量[MW],242.94,314,1128.672,0,216,691,417,255,891.99,4156.602
20240706B05,募集量（TSO別）[MW],271,873,2102,1243,192,1134,527,327,1088,7757
20240706B05,応札量合計（電源属地別）[MW],249.95,547,1249.768,0,192,691,427.541,280,1088,4725.259
20240706B05,落札量合計（電源属地別）[MW],239.95,417,1249.768,0,192,691,402,280,997,4468.718
20240706B05,応札件数（電源属地別）[件],4,3,10,0,2,5,6,7,7,44
20240706B05,落札件数（電源属地別）[件],3,3,10,0,2,5,6,7,7,43
20240706B05,最高落札価格（電源属地別）[円/kW・30分],19.49,0.34,2,0,0.34,16,0.49,10.41,11.93,19.49
20240706B05,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B05,平均落札価格（電源属地別）[円/kW・30分],8.27,0.34,1.29,0,0.34,5.03,0.4,1.22,4.74,2.8
20240706B05,最高落札価格（TSO別）[円/kW・30分],19.49,2,2,0,0.34,16,12.28,10.41,11.93,19.49
20240706B05,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240706B05,平均落札価格（TSO別）[円/kW・30分],8.27,0.92,1.14,0,0.34,4.67,0.97,1.22,4.74,2.8
20240706B05,落札量合計（TSO別）[MW],239.95,677,989.768,0,170,693,422,280,997,4468.718
20240706B05,（内訳）自エリアからの落札量[MW],239.95,417,989.768,0,170,671,402,280,997,4166.718
20240706B06,募集量（TSO別）[MW],223,803,2054,1027,169,1068,484,342,895,7065
20240706B06,応札量合計（電源属地別）[MW],252.95,550,1018.485,368.18,169,691,427.541,301,127,3905.156
20240706B06,落札量合計（電源属地別）[MW],210,550,1018.485,368.18,169,691,356.185,301,127,3790.85
20240706B06,応札件数（電源属地別）[件],3,3,11,2,2,5,6,6,3,41
20240706B06,落札件数（電源属地別）[件],2,3,11,2,2,5,6,6,3,40
20240706B06,最高落札価格（電源属地別）[円/kW・30分],6.78,0.34,2,1.34,0.34,13.26,2.27,4.15,15.37,15.37
20240706B06,最低落札価格（電源属地別）[円/kW・30分],5.55,0.34,0.34,0.83,0.34,0.34,0.46,0.34,0.34,0.34
20240706B06,平均落札価格（電源属地別）[円/kW・30分],6.02,0.34,1.31,1.17,0.34,4.21,1.52,0.69,9.24,2.14
20240706B06,最高落札価格（TSO別）[円/kW・30分],6.78,2,2,2,0.34,13.26,10.19,4.15,15.37,15.37
20240706B06,最低落札価格（TSO別）[円/kW・30分],5.55,0.34,0.34,0.34,0.34,0.34,0.46,0.34,0.34,0.34
20240706B06,平均落札価格（TSO別）[円/kW・30分],6.02,0.58,1.41,1.09,0.34,3.25,2.22,0.89,6.12,2.14
20240706B06,落札量合計（TSO別）[MW],210,664,582.485,690.18,156,614,387.185,191,296,3790.85
20240706B06,（内訳）自エリアからの落札量[MW],210,550,582.485,368.18,156,601,356.185,191,127,3141.85
20240706B07,募集量（TSO別）[MW],234,593,1824,884,139,910,354,201,704,5843
20240706B07,応札量合計（電源属地別）[MW],255.74,550,511.008,389.838,139,897,562.373,190,128.99,3623.949
20240706B07,落札量合計（電源属地別）[MW],211.99,446,511.008,389.838,139,897,562.373,190,128.99,3476.199
20240706B07,応札件数（電源属地別）[件],5,3,9,3,2,6,10,6,4,48
20240706B07,落札件数（電源属地別）[件],3,3,9,3,2,6,10,6,4,46
20240706B07,最高落札価格（電源属地別）[円/kW・30分],6.54,0.34,7.21,1.32,0.89,10.1,3.36,5.87,19.5,19.5
20240706B07,最低落札価格（電源属地別）[円/kW・30分],4.32,0.34,0.34,0.72,0.89,0.34,0.92,0.34,0.34,0.34
20240706B07,平均落札価格（電源属地別）[円/kW・30分],5.16,0.34,1.46,1.1,0.89,1.9,2.1,2.03,8.58,1.99
20240706B07,最高落札価格（TSO別）[円/kW・30分],6.54,0.34,7.21,1.32,0.89,10.1,3.36,5.87,19.5,19.5
20240706B07,最低落札価格（TSO別）[円/kW・30分],4.32,0.34,0.34,0.34,0.89,0.34,0.46,0.34,0.34,0.34
20240706B07,平均落札価格（TSO別）[円/kW・30分],5.16,0.34,1.68,0.96,0.89,1.57,1.74,2.08,4.68,1.99
20240706B07,落札量合計（TSO別）[MW],211.99,446,427.7,473.146,131,828,318,179,461.363,3476.199
20240706B07,（内訳）自エリアからの落札量[MW],211.99,446,427.7,389.838,131,820,307,179,128.99,3041.518
20240706B08,募集量（TSO別）[MW],214,546,1602,804,141,868,352,157,650,5334
20240706B08,応札量合計（電源属地別）[MW],259.74,550,603.814,368.178,141,957,427.541,137,128.99,3573.263
20240706B08,落札量合計（電源属地別）[MW],211.99,391,603.814,368.178,141,953.875,381.125,137,128.99,3316.972
20240706B08,応札件数（電源属地別）[件],5,3,8,2,2,7,6,6,4,43
20240706B08,落札件数（電源属地別）[件],3,3,8,2,2,7,6,6,4,41
20240706B08,最高落札価格（電源属地別）[円/kW・30分],6.45,0.34,1.58,1.1,0.34,11.25,1.39,2.27,19.5,19.5
20240706B08,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,0.34,0.54,0.34,0.34,0.34,0.34,0.34,0.34
20240706B08,平均落札価格（電源属地別）[円/kW・30分],2.69,0.34,0.51,0.92,0.34,2.71,0.85,1.48,9.33,1.72
20240706B08,最高落札価格（TSO別）[円/kW・30分],6.45,0.34,1.58,1.1,0.34,11.25,1.4,2.27,19.5,19.5
20240706B08,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240706B08,平均落札価格（TSO別）[円/kW・30分],2.69,0.34,0.57,0.75,0.34,2.69,0.87,1.49,4.05,1.72
20240706B08,落札量合計（TSO別）[MW],211.99,391,455.7,516.292,132,707,291,126,485.99,3316.972
20240706B08,（内訳）自エリアからの落札量[MW],211.99,391,455.7,368.178,132,707,278,126,128.99,2798.858
20240707B01,募集量（TSO別）[MW],164,462,1379,727,127,744,332,115,515,4565
20240707B01,応札量合計（電源属地別）[MW],262.74,550,784.229,0,127,848,427.541,100,515,3614.51
20240707B01,落札量合計（電源属地別）[MW],212.8,311,784.229,0,127,480.784,354.216,100,511,2881.029
20240707B01,応札件数（電源属地別）[件],5,3,7,0,2,6,6,6,4,39
20240707B01,落札件数（電源属地別）[件],3,3,7,0,2,4,6,6,4,35
20240707B01,最高落札価格（電源属地別）[円/kW・30分],19.5,0.34,0.34,0,0.34,0.34,0.66,6.91,16.52,19.5
20240707B01,最低落札価格（電源属地別）[円/kW・30分],1.19,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B01,平均落札価格（電源属地別）[円/kW・30分],3.37,0.34,0.34,0,0.34,0.34,0.44,1.97,9.23,2.21
20240707B01,最高落札価格（TSO別）[円/kW・30分],19.5,0.34,0.34,0.34,0.34,1.82,0.66,6.91,16.52,19.5
20240707B01,最低落札価格（TSO別）[円/kW・30分],1.19,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240707B01,平均落札価格（TSO別）[円/kW・30分],3.37,0.34,0.34,0.34,0.34,0.38,0.46,1.99,9.23,2.21
20240707B01,落札量合計（TSO別）[MW],212.8,311,672.229,112,123,598,253,88,511,2881.029
20240707B01,（内訳）自エリアからの落札量[MW],212.8,311,672.229,0,123,480.784,253,88,511,2651.813
20240707B02,募集量（TSO別）[MW],187,512,1314,695,123,736,338,113,469,4487
20240707B02,応札量合計（電源属地別）[MW],262.75,550,784.229,0,123,889,427.541,96,470.99,3603.51
20240707B02,落札量合計（電源属地別）[MW],214.8,303,784.229,0,123,523.784,354.216,96,456.99,2856.019
20240707B02,応札件数（電源属地別）[件],4,3,7,0,2,6,6,6,4,38
20240707B02,落札件数（電源属地別）[件],4,3,7,0,2,4,6,6,4,36
20240707B02,最高落札価格（電源属地別）[円/kW・30分],19.5,0.34,0.34,0,0.34,0.34,0.8,6.04,19.5,19.5
20240707B02,最低落札価格（電源属地別）[円/kW・30分],1.61,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B02,平均落札価格（電源属地別）[円/kW・30分],3.66,0.34,0.34,0,0.34,0.34,0.49,1.85,7.74,1.84
20240707B02,最高落札価格（TSO別）[円/kW・30分],19.5,0.34,0.34,0,0.34,2.07,0.8,6.04,19.5,19.5
20240707B02,最低落札価格（TSO別）[円/kW・30分],1.61,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B02,平均落札価格（TSO別）[円/kW・30分],3.66,0.34,0.34,0,0.34,0.37,0.51,1.83,7.74,1.84
20240707B02,落札量合計（TSO別）[MW],214.8,332,755.229,0,119,639,250,89,456.99,2856.019
20240707B02,（内訳）自エリアからの落札量[MW],214.8,303,755.229,0,119,523.784,250,89,456.99,2711.803
20240707B03,募集量（TSO別）[MW],212,659,1688,1027,187,1041,498,208,762,6282
20240707B03,応札量合計（電源属地別）[MW],257.79,547,783.035,0,187,691,427.541,172,762,3827.366
20240707B03,落札量合計（電源属地別）[MW],238.99,383,783.035,0,187,691,415,172,699,3569.025
20240707B03,応札件数（電源属地別）[件],5,3,7,0,2,5,6,6,5,39
20240707B03,落札件数（電源属地別）[件],4,3,7,0,2,5,6,6,5,38
20240707B03,最高落札価格（電源属地別）[円/kW・30分],7.21,0.34,0.34,0,0.34,16.1,0.34,15.3,12.67,16.1
20240707B03,最低落札価格（電源属地別）[円/kW・30分],2.22,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B03,平均落札価格（電源属地別）[円/kW・30分],5.6,0.34,0.34,0,0.34,5.06,0.34,2.3,6.97,3
20240707B03,最高落札価格（TSO別）[円/kW・30分],7.21,0.34,0.34,0,0.34,16.1,2.94,15.3,12.67,16.1
20240707B03,最低落札価格（TSO別）[円/kW・30分],2.22,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B03,平均落札価格（TSO別）[円/kW・30分],5.6,0.34,0.34,0,0.34,4.85,0.39,2.27,6.97,3
20240707B03,落札量合計（TSO別）[MW],238.99,464,702.035,0,155,723,423,164,699,3569.025
20240707B03,（内訳）自エリアからの落札量[MW],238.99,383,702.035,0,155,691,415,164,699,3448.025
20240707B04,募集量（TSO別）[MW],282,711,2231,1354,221,1248,467,296,982,7792
20240707B04,応札量合計（電源属地別）[MW],257.74,547,1610.693,0,221,691,427.541,255,983.99,4993.964
20240707B04,落札量合計（電源属地別）[MW],245.74,314,1610.693,0,221,691,417,255,891.99,4646.423
20240707B04,応札件数（電源属地別）[件],6,3,10,0,2,5,6,7,7,46
20240707B04,落札件数（電源属地別）[件],5,3,10,0,2,5,6,7,7,45
20240707B04,最高落札価格（電源属地別）[円/kW・30分],19.5,0.34,2,0,0.34,16.11,0.34,16.58,19.5,19.5
20240707B04,最低落札価格（電源属地別）[円/kW・30分],2.19,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B04,平均落札価格（電源属地別）[円/kW・30分],7.04,0.34,1.18,0,0.34,5.07,0.34,2.58,5.61,2.82
20240707B04,最高落札価格（TSO別）[円/kW・30分],19.5,0.34,2,0,0.34,16.11,0.34,16.58,19.5,19.5
20240707B04,最低落札価格（TSO別）[円/kW・30分],2.19,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B04,平均落札価格（TSO別）[円/kW・30分],7.04,0.34,1.31,0,0.34,5.03,0.34,2.58,5.61,2.82
20240707B04,落札量合計（TSO別）[MW],245.74,536,1388.693,0,216,696,417,255,891.99,4646.423
20240707B04,（内訳）自エリアからの落札量[MW],245.74,314,1388.693,0,216,691,417,255,891.99,4419.423
20240707B05,募集量（TSO別）[MW],271,873,2102,1243,192,1134,527,327,1088,7757
20240707B05,応札量合計（電源属地別）[MW],252.75,547,1509.376,0,192,691,427.541,280,1088,4987.667
20240707B05,落札量合計（電源属地別）[MW],239.95,417,1509.376,0,192,691,402,280,997,4728.326
20240707B05,応札件数（電源属地別）[件],5,3,10,0,2,5,6,7,7,45
20240707B05,落札件数（電源属地別）[件],3,3,10,0,2,5,6,7,7,43
20240707B05,最高落札価格（電源属地別）[円/kW・30分],19.49,0.34,2,0,0.34,16.11,0.35,14.57,11.93,19.49
20240707B05,最低落札価格（電源属地別）[円/kW・30分],2.05,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B05,平均落札価格（電源属地別）[円/kW・30分],7.27,0.34,1.12,0,0.34,5.07,0.34,1.55,4.74,2.63
20240707B05,最高落札価格（TSO別）[円/kW・30分],19.49,2,2,0,0.34,16.11,12.37,14.57,11.93,19.49
20240707B05,最低落札価格（TSO別）[円/kW・30分],2.05,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B05,平均落札価格（TSO別）[円/kW・30分],7.27,0.86,1.01,0,0.34,4.71,0.91,1.55,4.74,2.63
20240707B05,落札量合計（TSO別）[MW],239.95,677,1249.376,0,170,693,422,280,997,4728.326
20240707B05,（内訳）自エリアからの落札量[MW],239.95,417,1249.376,0,170,671,402,280,997,4426.326
20240707B06,募集量（TSO別）[MW],223,803,2054,1027,169,1068,484,342,895,7065
20240707B06,応札量合計（電源属地別）[MW],255.75,550,1327.455,65.858,169,691,427.541,301,127,3914.604
20240707B06,落札量合計（電源属地別）[MW],212.8,550,1327.455,65.858,169,691,356.185,301,127,3800.298
20240707B06,応札件数（電源属地別）[件],4,3,11,1,2,5,6,6,3,41
20240707B06,落札件数（電源属地別）[件],3,3,11,1,2,5,6,6,3,40
20240707B06,最高落札価格（電源属地別）[円/kW・30分],19.5,0.34,2,5.26,0.34,13.62,1.82,4.98,15.37,19.5
20240707B06,最低落札価格（電源属地別）[円/kW・30分],5.3,0.34,0.34,5.26,0.34,0.34,0.35,0.34,0.34,0.34
20240707B06,平均落札価格（電源属地別）[円/kW・30分],5.99,0.34,1.06,5.26,0.34,4.32,1.18,0.75,9.24,2.13
20240707B06,最高落札価格（TSO別）[円/kW・30分],19.5,2,2,5.26,0.34,13.62,10.46,4.98,15.37,19.5
20240707B06,最低落札価格（TSO別）[円/kW・30分],5.3,0.34,0.34,0.34,0.34,0.34,0.35,0.34,0.34,0.34
20240707B06,平均落札価格（TSO別）[円/kW・30分],5.99,0.55,1.04,1.71,0.34,3.02,1.92,0.75,7.82,2.13
20240707B06,落札量合計（TSO別）[MW],212.8,664,891.455,387.858,156,504,387.185,301,296,3800.298
20240707B06,（内訳）自エリアからの落札量[MW],212.8,550,891.455,65.858,156,491,356.185,301,127,3151.298
20240707B07,募集量（TSO別）[MW],234,593,1824,884,139,910,354,201,704,5843
20240707B07,応札量合計（電源属地別）[MW],255.74,550,732.874,745.668,139,897,562.373,190,128.99,4201.645
20240707B07,落札量合計（電源属地別）[MW],214.79,426,732.874,678.627,139,897,562.373,190,128.99,3969.654
20240707B07,応札件数（電源属地別）[件],5,3,9,2,2,6,10,6,4,47
20240707B07,落札件数（電源属地別）[件],4,3,9,2,2,6,10,6,4,46
