H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202410,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20241008B05,落札量合計（電源属地別）[MW],273.3,710.516,452.4,0,218,572,176.583,337,825,3564.799
20241008B05,応札件数（電源属地別）[件],4,5,3,0,2,4,4,6,5,33
20241008B05,落札件数（電源属地別）[件],4,5,3,0,2,4,4,6,5,33
20241008B05,最高落札価格（電源属地別）[円/kW・30分],19.51,19,6.02,0,0.67,6.28,2.53,1.77,11.42,19.51
20241008B05,最低落札価格（電源属地別）[円/kW・30分],3.1,1.09,5.44,0,0.34,0.34,0.71,0.34,0.34,0.34
20241008B05,平均落札価格（電源属地別）[円/kW・30分],8.57,2.39,5.91,0,0.43,2.48,1.46,0.64,6.57,3.96
20241008B05,最高落札価格（TSO別）[円/kW・30分],19.51,19,6.02,0,0.67,6.28,6.28,1.77,11.42,19.51
20241008B05,最低落札価格（TSO別）[円/kW・30分],3.1,1.09,5.44,0,0.34,0.34,0.34,0.34,0.34,0.34
20241008B05,平均落札価格（TSO別）[円/kW・30分],8.57,2.39,5.91,0,0.44,2.51,1.61,0.64,6.57,3.96
20241008B05,落札量合計（TSO別）[MW],273.3,710.516,452.4,0,201,497.704,267.879,337,825,3564.799
20241008B05,（内訳）自エリアからの落札量[MW],273.3,710.516,452.4,0,201,480.704,176.583,337,825,3456.503
20241008B06,募集量（TSO別）[MW],249,820,1461,751,166,949,465,285,781,5927
20241008B06,応札量合計（電源属地別）[MW],333.29,710.516,53.9,0,166,572,176.583,257,100,2369.289
20241008B06,落札量合計（電源属地別）[MW],281.3,710.516,53.9,0,166,572,176.583,257,100,2317.299
20241008B06,応札件数（電源属地別）[件],5,5,1,0,1,4,4,6,2,28
20241008B06,落札件数（電源属地別）[件],4,5,1,0,1,4,4,6,2,27
20241008B06,最高落札価格（電源属地別）[円/kW・30分],19.51,19,5.24,0,3.06,8.28,5.26,8.19,2.89,19.51
20241008B06,最低落札価格（電源属地別）[円/kW・30分],2.39,0.59,5.24,0,3.06,2.58,3.36,0.34,2.44,0.34
20241008B06,平均落札価格（電源属地別）[円/kW・30分],7.29,3.01,5.24,0,3.06,4.64,4.15,1.63,2.77,3.91
20241008B06,最高落札価格（TSO別）[円/kW・30分],19.51,19,5.24,0,3.06,8.28,8.28,8.19,2.89,19.51
20241008B06,最低落札価格（TSO別）[円/kW・30分],2.39,0.59,5.24,0,3.06,2.58,2.58,0.34,2.44,0.34
20241008B06,平均落札価格（TSO別）[円/kW・30分],7.29,3.01,5.24,0,3.06,4.42,4.72,1.63,2.74,3.91
20241008B06,落札量合計（TSO別）[MW],281.3,710.516,53.9,0,147,456.8,291.879,257,118.904,2317.299
20241008B06,（内訳）自エリアからの落札量[MW],281.3,710.516,53.9,0,147,445.8,176.583,257,100,2172.099
20241008B07,募集量（TSO別）[MW],233,552,1286,584,132,874,367,158,595,4781
20241008B07,応札量合計（電源属地別）[MW],329.29,560.516,57.8,0,132,572,320.193,146,100,2217.799
20241008B07,落札量合計（電源属地別）[MW],284.3,560.516,57.8,0,132,572,320.193,146,100,2172.809
20241008B07,応札件数（電源属地別）[件],5,4,1,0,1,4,5,6,2,28
20241008B07,落札件数（電源属地別）[件],4,4,1,0,1,4,5,6,2,27
20241008B07,最高落札価格（電源属地別）[円/kW・30分],19.51,19,4.69,0,2.16,7.44,4.33,3.18,2.43,19.51
20241008B07,最低落札価格（電源属地別）[円/kW・30分],2.49,1.15,4.69,0,2.16,1.82,1.93,0.34,1.89,0.34
20241008B07,平均落札価格（電源属地別）[円/kW・30分],7.31,2.81,4.69,0,2.16,3.85,3.45,1.07,2.28,3.64
20241008B07,最高落札価格（TSO別）[円/kW・30分],19.51,19,4.69,0,2.16,7.44,4.33,3.18,7.44,19.51
20241008B07,最低落札価格（TSO別）[円/kW・30分],2.49,1.15,4.69,0,2.16,1.82,1.93,0.34,1.84,0.34
20241008B07,平均落札価格（TSO別）[円/kW・30分],7.31,2.81,4.69,0,2.16,3.48,3.45,1.07,3.83,3.64
20241008B07,落札量合計（TSO別）[MW],284.3,560.516,57.8,0,114,499,320.193,146,191,2172.809
20241008B07,（内訳）自エリアからの落札量[MW],284.3,560.516,57.8,0,114,481,320.193,146,100,2063.809
20241008B08,募集量（TSO別）[MW],229,539,1541,517,134,837,352,148,564,4861
20241008B08,応札量合計（電源属地別）[MW],358.29,550,74.9,0,134,572,247.563,132,100,2168.753
20241008B08,落札量合計（電源属地別）[MW],287.3,550,74.9,0,134,572,247.563,132,100,2097.763
20241008B08,応札件数（電源属地別）[件],5,3,1,0,1,4,5,4,2,25
20241008B08,落札件数（電源属地別）[件],4,3,1,0,1,4,5,4,2,24
20241008B08,最高落札価格（電源属地別）[円/kW・30分],18.24,4.29,1.53,0,0.34,6.17,1.92,1.91,0.43,18.24
20241008B08,最低落札価格（電源属地別）[円/kW・30分],2.45,1.07,1.53,0,0.34,0.34,0.39,0.34,0.34,0.34
20241008B08,平均落札価格（電源属地別）[円/kW・30分],7.2,3.01,1.53,0,0.34,2.44,1.27,1.07,0.41,2.75
20241008B08,最高落札価格（TSO別）[円/kW・30分],18.24,4.29,1.53,0,0.34,6.17,1.92,6.17,6.17,18.24
20241008B08,最低落札価格（TSO別）[円/kW・30分],2.45,1.07,1.53,0,0.34,0.34,0.39,0.34,0.34,0.34
20241008B08,平均落札価格（TSO別）[円/kW・30分],7.2,3.01,1.53,0,0.34,2.31,1.27,1.53,1.2,2.75
20241008B08,落札量合計（TSO別）[MW],287.3,550,74.9,0,116,500,247.563,132,190,2097.763
20241008B08,（内訳）自エリアからの落札量[MW],287.3,550,74.9,0,116,470,247.563,120,100,1965.763
20241009B01,募集量（TSO別）[MW],208,474,1259,474,150,775,338,128,462,4268
20241009B01,応札量合計（電源属地別）[MW],340.29,400,164.3,0,150,572,391.173,113,462,2592.763
20241009B01,落札量合計（電源属地別）[MW],267.3,400,164.3,0,150,572,314,111,428,2406.6
20241009B01,応札件数（電源属地別）[件],5,2,2,0,1,4,6,4,3,27
20241009B01,落札件数（電源属地別）[件],4,2,2,0,1,4,6,4,3,26
20241009B01,最高落札価格（電源属地別）[円/kW・30分],16.02,5.41,5.44,0,0.34,9.06,1.55,1.45,6.58,16.02
20241009B01,最低落札価格（電源属地別）[円/kW・30分],2.23,3.98,1.53,0,0.34,0.34,0.34,0.34,0.37,0.34
20241009B01,平均落札価格（電源属地別）[円/kW・30分],7.2,4.87,3.66,0,0.34,3.29,0.97,0.83,5.67,3.84
20241009B01,最高落札価格（TSO別）[円/kW・30分],16.02,5.41,5.44,0,0.34,9.06,1.55,9.06,9.06,16.02
20241009B01,最低落札価格（TSO別）[円/kW・30分],2.23,3.98,1.53,0,0.34,0.34,0.34,0.34,0.37,0.34
20241009B01,平均落札価格（TSO別）[円/kW・30分],7.2,4.87,3.66,0,0.34,2.75,0.94,1.8,5.69,3.84
20241009B01,落札量合計（TSO別）[MW],267.3,400,164.3,0,129,659,228,128,431,2406.6
20241009B01,（内訳）自エリアからの落札量[MW],267.3,400,164.3,0,129,554,228,111,428,2281.6
20241009B02,募集量（TSO別）[MW],192,476,1217,468,151,777,338,131,493,4243
20241009B02,応札量合計（電源属地別）[MW],340.29,550,498.1,0,151,572,391.173,110,491,3103.563
20241009B02,落札量合計（電源属地別）[MW],260.3,550,498.1,0,151,572,340,110,491,2972.4
20241009B02,応札件数（電源属地別）[件],5,3,3,0,1,4,6,4,2,28
20241009B02,落札件数（電源属地別）[件],4,3,3,0,1,4,6,4,2,27
20241009B02,最高落札価格（電源属地別）[円/kW・30分],15.77,5.27,6.02,0,0.34,6.36,1.86,1.31,6.08,15.77
20241009B02,最低落札価格（電源属地別）[円/kW・30分],2.14,0.34,1.53,0,0.34,0.34,0.34,0.34,5.32,0.34
20241009B02,平均落札価格（電源属地別）[円/kW・30分],7.27,3.53,5.34,0,0.34,2.45,1.18,0.91,5.55,3.76
20241009B02,最高落札価格（TSO別）[円/kW・30分],15.77,5.27,6.02,6.02,0.34,6.36,1.86,6.36,6.08,15.77
20241009B02,最低落札価格（TSO別）[円/kW・30分],2.14,0.34,0.34,6.02,0.34,0.34,0.34,0.34,5.32,0.34
20241009B02,平均落札価格（TSO別）[円/kW・30分],7.27,3.8,4.92,6.02,0.34,2.15,1.16,1.74,5.55,3.76
20241009B02,落札量合計（TSO別）[MW],260.3,506.8,528.3,13,140,654,269,110,491,2972.4
20241009B02,（内訳）自エリアからの落札量[MW],260.3,506.8,485.1,0,140,554,269,89,491,2795.2
20241009B03,募集量（TSO別）[MW],274,989,1719,942,192,905,531,194,827,6573
20241009B03,応札量合計（電源属地別）[MW],381.29,550,664.3,0,192,572,320.193,156,827,3662.783
20241009B03,落札量合計（電源属地別）[MW],304.3,550,664.3,0,192,572,320.193,156,739,3497.793
20241009B03,応札件数（電源属地別）[件],5,3,4,0,2,4,5,6,5,34
20241009B03,落札件数（電源属地別）[件],4,3,4,0,2,4,5,6,5,33
20241009B03,最高落札価格（電源属地別）[円/kW・30分],17.5,5.55,6.02,0,0.43,7.13,1.89,1.44,10.22,17.5
20241009B03,最低落札価格（電源属地別）[円/kW・30分],2.78,0.34,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B03,平均落札価格（電源属地別）[円/kW・30分],8.41,3.74,5.44,0,0.37,2.67,1.27,0.87,6.53,4.34
20241009B03,最高落札価格（TSO別）[円/kW・30分],17.5,6.02,6.02,0,0.43,7.13,7.13,1.44,10.22,17.5
20241009B03,最低落札価格（TSO別）[円/kW・30分],2.78,0.34,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B03,平均落札価格（TSO別）[円/kW・30分],8.41,4.01,5.36,0,0.37,2.06,2.1,0.78,6.53,4.34
20241009B03,落札量合計（TSO別）[MW],304.3,625,589.3,0,161,539.574,418.619,121,739,3497.793
20241009B03,（内訳）自エリアからの落札量[MW],304.3,550,589.3,0,161,508.574,320.193,121,739,3293.367
20241009B04,募集量（TSO別）[MW],336,803,2310,1132,267,1119,589,336,960,7852
20241009B04,応札量合計（電源属地別）[MW],353.3,550,708.7,0,267,572,176.583,319,960,3906.583
20241009B04,落札量合計（電源属地別）[MW],289.3,550,708.7,0,267,572,176.583,319,872,3754.583
20241009B04,応札件数（電源属地別）[件],4,3,3,0,2,4,4,6,5,31
20241009B04,落札件数（電源属地別）[件],4,3,3,0,2,4,4,6,5,31
20241009B04,最高落札価格（電源属地別）[円/kW・30分],16.68,6.07,6.02,0,0.35,6.25,1.5,1.4,10.66,16.68
20241009B04,最低落札価格（電源属地別）[円/kW・30分],2.06,0.34,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B04,平均落札価格（電源属地別）[円/kW・30分],7.26,3.86,5.55,0,0.34,2.41,0.81,0.59,5.82,4
20241009B04,最高落札価格（TSO別）[円/kW・30分],16.68,6.07,6.02,0,0.35,6.25,6.25,1.4,10.66,16.68
20241009B04,最低落札価格（TSO別）[円/kW・30分],2.06,0.34,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B04,平均落札価格（TSO別）[円/kW・30分],7.26,4.15,5.48,0,0.34,2.21,1.47,0.59,5.82,4
20241009B04,落札量合計（TSO別）[MW],289.3,635.8,622.9,0,241,532.704,241.879,319,872,3754.583
20241009B04,（内訳）自エリアからの落札量[MW],289.3,550,622.9,0,241,506.704,176.583,319,872,3577.487
20241009B05,募集量（TSO別）[MW],315,929,2035,1132,218,1052,493,380,925,7479
20241009B05,応札量合計（電源属地別）[MW],301,710.516,452.4,0,218,572,176.583,337,925,3692.499
20241009B05,落札量合計（電源属地別）[MW],244,710.516,452.4,0,218,572,176.583,337,825,3535.499
20241009B05,応札件数（電源属地別）[件],3,5,3,0,2,4,4,7,5,33
20241009B05,落札件数（電源属地別）[件],3,5,3,0,2,4,4,7,5,33
20241009B05,最高落札価格（電源属地別）[円/kW・30分],7.48,19,6.02,0,0.67,8.52,1.37,1.46,11.42,19
20241009B05,最低落札価格（電源属地別）[円/kW・30分],2.16,0.34,5.44,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B05,平均落札価格（電源属地別）[円/kW・30分],5.19,2.75,5.91,0,0.43,3.13,0.76,0.59,6.57,3.83
20241009B05,最高落札価格（TSO別）[円/kW・30分],7.48,19,6.02,0,0.67,8.52,8.52,1.46,11.42,19
20241009B05,最低落札価格（TSO別）[円/kW・30分],2.16,0.34,5.44,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B05,平均落札価格（TSO別）[円/kW・30分],5.19,2.75,5.91,0,0.44,2.56,2.45,0.59,6.57,3.83
20241009B05,落札量合計（TSO別）[MW],244,710.516,452.4,0,201,497.704,267.879,337,825,3535.499
20241009B05,（内訳）自エリアからの落札量[MW],244,710.516,452.4,0,201,480.704,176.583,337,825,3427.203
20241009B06,募集量（TSO別）[MW],249,820,1461,751,166,949,465,285,781,5927
20241009B06,応札量合計（電源属地別）[MW],331.3,710.516,45.2,0,166,572,176.583,257,100,2358.599
20241009B06,落札量合計（電源属地別）[MW],281.3,710.516,45.2,0,166,572,176.583,257,100,2308.599
20241009B06,応札件数（電源属地別）[件],4,5,1,0,1,4,4,7,2,28
20241009B06,落札件数（電源属地別）[件],4,5,1,0,1,4,4,7,2,28
20241009B06,最高落札価格（電源属地別）[円/kW・30分],19.51,19,4.97,0,3.06,7.14,3.99,5.08,2.89,19.51
20241009B06,最低落札価格（電源属地別）[円/kW・30分],2.39,2.25,4.97,0,3.06,2.58,2.08,0.34,2.44,0.34
20241009B06,平均落札価格（電源属地別）[円/kW・30分],7.29,2.66,4.97,0,3.06,4.23,2.88,1.04,2.77,3.53
20241009B06,最高落札価格（TSO別）[円/kW・30分],19.51,19,4.97,0,3.06,7.14,7.14,5.08,2.89,19.51
20241009B06,最低落札価格（TSO別）[円/kW・30分],2.39,2.25,4.97,0,3.06,2.58,2.08,0.34,2.44,0.34
20241009B06,平均落札価格（TSO別）[円/kW・30分],7.29,2.66,4.97,0,3.06,4.07,3.7,1.04,2.74,3.53
20241009B06,落札量合計（TSO別）[MW],281.3,710.516,45.2,0,147,456.8,291.879,257,118.904,2308.599
20241009B06,（内訳）自エリアからの落札量[MW],281.3,710.516,45.2,0,147,437.8,176.583,257,100,2155.399
20241009B07,募集量（TSO別）[MW],233,552,1265,584,132,874,367,158,595,4760
20241009B07,応札量合計（電源属地別）[MW],327.3,560.516,49.3,0,132,572,391.173,146,100,2278.289
20241009B07,落札量合計（電源属地別）[MW],284.3,560.516,49.3,0,132,572,391.173,146,100,2235.289
20241009B07,応札件数（電源属地別）[件],4,4,1,0,1,4,6,6,2,28
20241009B07,落札件数（電源属地別）[件],4,4,1,0,1,4,6,6,2,28
20241009B07,最高落札価格（電源属地別）[円/kW・30分],19.51,19,4.4,0,2.16,6.91,3.71,4.94,2.43,19.51
20241009B07,最低落札価格（電源属地別）[円/kW・30分],2.49,1.7,4.4,0,2.16,1.82,1.3,0.34,1.89,0.34
20241009B07,平均落札価格（電源属地別）[円/kW・30分],7.31,2.79,4.4,0,2.16,3.66,2.89,1.24,2.28,3.48
20241009B07,最高落札価格（TSO別）[円/kW・30分],19.51,19,4.4,0,2.16,6.91,3.71,4.94,6.91,19.51
20241009B07,最低落札価格（TSO別）[円/kW・30分],2.49,1.7,4.4,0,2.16,1.82,1.3,0.34,1.82,0.34
20241009B07,平均落札価格（TSO別）[円/kW・30分],7.31,2.79,4.4,0,2.16,3.52,2.77,1.24,3.2,3.48
20241009B07,落札量合計（TSO別）[MW],284.3,560.516,49.3,0,114,538.74,324,146,218.433,2235.289
20241009B07,（内訳）自エリアからの落札量[MW],284.3,560.516,49.3,0,114,481,324,146,100,2059.116
20241009B08,募集量（TSO別）[MW],229,539,1511,517,134,837,352,148,564,4831
20241009B08,応札量合計（電源属地別）[MW],356.3,550,74.9,0,134,572,247.563,132,100,2166.763
20241009B08,落札量合計（電源属地別）[MW],287.3,550,74.9,0,134,572,247.563,132,100,2097.763
20241009B08,応札件数（電源属地別）[件],4,3,1,0,1,4,5,4,2,24
20241009B08,落札件数（電源属地別）[件],4,3,1,0,1,4,5,4,2,24
20241009B08,最高落札価格（電源属地別）[円/kW・30分],17.01,4.6,1.53,0,0.34,5.79,1.58,1.54,0.43,17.01
20241009B08,最低落札価格（電源属地別）[円/kW・30分],2.45,0.85,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B08,平均落札価格（電源属地別）[円/kW・30分],7.01,3.18,1.53,0,0.34,2.3,1.05,0.97,0.41,2.7
20241009B08,最高落札価格（TSO別）[円/kW・30分],17.01,4.6,1.53,0,0.34,5.79,1.58,5.79,5.79,17.01
20241009B08,最低落札価格（TSO別）[円/kW・30分],2.45,0.85,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241009B08,平均落札価格（TSO別）[円/kW・30分],7.01,3.18,1.53,0,0.34,1.97,1.06,1.39,1.75,2.7
20241009B08,落札量合計（TSO別）[MW],287.3,550,74.9,0,116,488,259.563,132,190,2097.763
20241009B08,（内訳）自エリアからの落札量[MW],287.3,550,74.9,0,116,470,247.563,120,100,1965.763
20241010B01,募集量（TSO別）[MW],208,474,1259,474,150,775,338,128,462,4268
20241010B01,応札量合計（電源属地別）[MW],340.29,400,164.3,0,150,572,391.173,113,462,2592.763
20241010B01,落札量合計（電源属地別）[MW],267.3,400,164.3,0,150,572,314,111,428,2406.6
20241010B01,応札件数（電源属地別）[件],5,2,2,0,1,4,6,4,3,27
20241010B01,落札件数（電源属地別）[件],4,2,2,0,1,4,6,4,3,26
20241010B01,最高落札価格（電源属地別）[円/kW・30分],16.63,5.65,5.44,0,0.34,10.09,1.19,3,6.58,16.63
20241010B01,最低落札価格（電源属地別）[円/kW・30分],2.22,4.22,1.53,0,0.34,0.34,0.34,0.34,0.37,0.34
20241010B01,平均落札価格（電源属地別）[円/kW・30分],7.31,5.11,3.66,0,0.34,3.64,0.71,1.11,5.67,3.95
20241010B01,最高落札価格（TSO別）[円/kW・30分],16.63,5.65,5.44,0,0.34,10.09,1.19,10.09,10.09,16.63
20241010B01,最低落札価格（TSO別）[円/kW・30分],2.22,4.22,1.53,0,0.34,0.34,0.34,0.34,0.37,0.34
20241010B01,平均落札価格（TSO別）[円/kW・30分],7.31,5.11,3.66,0,0.34,2.98,0.72,2.15,5.7,3.95
20241010B01,落札量合計（TSO別）[MW],267.3,400,164.3,0,129,659,228,128,431,2406.6
20241010B01,（内訳）自エリアからの落札量[MW],267.3,400,164.3,0,129,554,228,111,428,2281.6
20241010B02,募集量（TSO別）[MW],192,476,1217,468,151,777,338,131,493,4243
20241010B02,応札量合計（電源属地別）[MW],340.29,550,587.6,0,151,572,391.173,110,491,3193.063
20241010B02,落札量合計（電源属地別）[MW],260.3,550,587.6,0,151,572,340,110,491,3061.9
20241010B02,応札件数（電源属地別）[件],5,3,3,0,1,4,6,4,2,28
20241010B02,落札件数（電源属地別）[件],4,3,3,0,1,4,6,4,2,27
20241010B02,最高落札価格（電源属地別）[円/kW・30分],17.13,5.32,5.16,0,0.34,7.21,1.5,1.37,6.08,17.13
20241010B02,最低落札価格（電源属地別）[円/kW・30分],2.13,0.34,1.53,0,0.34,0.34,0.34,0.34,5.32,0.34
20241010B02,平均落札価格（電源属地別）[円/kW・30分],7.52,3.57,4.7,0,0.34,2.72,0.93,0.9,5.55,3.73
20241010B02,最高落札価格（TSO別）[円/kW・30分],17.13,5.32,5.16,5.16,0.34,7.21,1.5,7.21,6.08,17.13
20241010B02,最低落札価格（TSO別）[円/kW・30分],2.13,0.34,1.53,5.16,0.34,0.34,0.34,0.34,5.32,0.34
20241010B02,平均落札価格（TSO別）[円/kW・30分],7.52,3.57,4.69,5.16,0.34,2.33,0.92,1.84,5.55,3.73
20241010B02,落札量合計（TSO別）[MW],260.3,550,574.6,13,140,654,269,110,491,3061.9
20241010B02,（内訳）自エリアからの落札量[MW],260.3,550,574.6,0,140,554,269,89,491,2927.9
20241010B03,募集量（TSO別）[MW],274,989,1719,942,192,905,531,194,827,6573
20241010B03,応札量合計（電源属地別）[MW],381.29,550,908.2,0,192,572,320.193,156,827,3906.683
20241010B03,落札量合計（電源属地別）[MW],304.3,550,908.2,0,192,572,320.193,156,739,3741.693
20241010B03,応札件数（電源属地別）[件],5,3,6,0,2,4,5,6,5,36
20241010B03,落札件数（電源属地別）[件],4,3,6,0,2,4,5,6,5,35
20241010B03,最高落札価格（電源属地別）[円/kW・30分],17.56,5.44,5.44,0,0.43,6.29,1.43,1.35,10.22,17.56
20241010B03,最低落札価格（電源属地別）[円/kW・30分],2.78,0.34,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241010B03,平均落札価格（電源属地別）[円/kW・30分],7.36,3.66,4.89,0,0.37,2.43,0.96,0.86,6.53,4.12
20241010B03,最高落札価格（TSO別）[円/kW・30分],17.56,5.44,5.44,0,0.43,6.29,6.29,1.35,10.22,17.56
20241010B03,最低落札価格（TSO別）[円/kW・30分],2.78,0.34,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241010B03,平均落札価格（TSO別）[円/kW・30分],7.36,4.04,4.82,0,0.37,1.89,1.74,0.78,6.53,4.12
20241010B03,落札量合計（TSO別）[MW],304.3,736,722.2,0,161,539.574,418.619,121,739,3741.693
20241010B03,（内訳）自エリアからの落札量[MW],304.3,550,722.2,0,161,508.574,320.193,121,739,3426.267
20241010B04,募集量（TSO別）[MW],336,803,2310,1132,267,1119,589,336,960,7852
20241010B04,応札量合計（電源属地別）[MW],275.29,550,904.9,0,267,572,320.193,319,960,4168.383
20241010B04,落札量合計（電源属地別）[MW],273.3,550,904.9,0,267,572,320.193,319,872,4078.393
20241010B04,応札件数（電源属地別）[件],5,3,4,0,2,4,5,6,5,34
20241010B04,落札件数（電源属地別）[件],4,3,4,0,2,4,5,6,5,33
20241010B04,最高落札価格（電源属地別）[円/kW・30分],16.59,5.01,5.16,0,0.35,8.97,1.31,1.49,10.66,16.59
20241010B04,最低落札価格（電源属地別）[円/kW・30分],0.49,0.49,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241010B04,平均落札価格（電源属地別）[円/kW・30分],7.99,3.11,4.86,0,0.34,3.26,0.88,0.6,5.82,3.87
20241010B04,最高落札価格（TSO別）[円/kW・30分],16.59,5.16,5.16,0,0.35,8.97,8.97,1.49,10.66,16.59
20241010B04,最低落札価格（TSO別）[円/kW・30分],0.49,0.49,1.53,0,0.34,0.34,0.34,0.34,0.34,0.34
20241010B04,平均落札価格（TSO別）[円/kW・30分],7.99,3.58,4.79,0,0.34,2.98,1.25,0.55,5.82,3.87
20241010B04,落札量合計（TSO別）[MW],273.3,712,742.9,0,241,583,354.619,299.574,872,4078.393
20241010B04,（内訳）自エリアからの落札量[MW],273.3,550,742.9,0,241,557,320.193,299.574,872,3855.967
20241010B05,募集量（TSO別）[MW],315,929,2035,1132,218,1052,493,380,925,7479
20241010B05,応札量合計（電源属地別）[MW],225,710.516,589.4,0,218,572,320.193,337,925,3897.109
20241010B05,落札量合計（電源属地別）[MW],225,710.516,589.4,0,218,572,320.193,337,825,3797.109
20241010B05,応札件数（電源属地別）[件],3,5,3,0,2,4,5,7,5,34
20241010B05,落札件数（電源属地別）[件],3,5,3,0,2,4,5,7,5,34
20241010B05,最高落札価格（電源属地別）[円/kW・30分],7.48,19,5.44,0,0.67,8.98,1.27,1.63,11.42,19
20241010B05,最低落札価格（電源属地別）[円/kW・30分],0.89,1.06,5.16,0,0.34,0.34,0.34,0.34,0.34,0.34
20241010B05,平均落札価格（電源属地別）[円/kW・30分],5.84,2.37,5.2,0,0.43,3.28,0.88,0.61,6.57,3.67
20241010B05,最高落札価格（TSO別）[円/kW・30分],7.48,19,5.44,0,0.67,8.98,8.98,1.63,11.42,19
20241010B05,最低落札価格（TSO別）[円/kW・30分],0.89,1.06,5.16,0,0.34,0.34,0.34,0.34,0.34,0.34
20241010B05,平均落札価格（TSO別）[円/kW・30分],5.84,2.55,5.21,0,0.44,2.74,1.85,0.61,6.57,3.67
20241010B05,落札量合計（TSO別）[MW],225,758.516,541.4,0,201,545.574,363.619,337,825,3797.109
20241010B05,（内訳）自エリアからの落札量[MW],225,710.516,541.4,0,201,528.574,320.193,337,825,3688.683
20241010B06,募集量（TSO別）[MW],249,820,1461,751,166,949,465,285,781,5927
20241010B06,応札量合計（電源属地別）[MW],333.29,710.516,45.2,0,166,572,176.583,257,100,2360.589
20241010B06,落札量合計（電源属地別）[MW],281.3,710.516,45.2,0,166,572,176.583,257,100,2308.599
20241010B06,応札件数（電源属地別）[件],5,5,1,0,1,4,4,7,2,29
20241010B06,落札件数（電源属地別）[件],4,5,1,0,1,4,4,7,2,28
20241010B06,最高落札価格（電源属地別）[円/kW・30分],19.51,19,4.77,0,3.06,6.81,3.51,4.97,2.89,19.51
20241010B06,最低落札価格（電源属地別）[円/kW・30分],2.39,2.13,4.77,0,3.06,2.58,1.6,0.34,2.44,0.34
20241010B06,平均落札価格（電源属地別）[円/kW・30分],7.3,2.69,4.77,0,3.06,4.11,2.4,0.99,2.77,3.47
20241010B06,最高落札価格（TSO別）[円/kW・30分],19.51,19,4.77,0,3.06,6.81,6.81,4.97,2.89,19.51
20241010B06,最低落札価格（TSO別）[円/kW・30分],2.39,2.13,4.77,0,3.06,2.58,1.6,0.34,2.44,0.34
20241010B06,平均落札価格（TSO別）[円/kW・30分],7.3,2.69,4.77,0,3.06,3.96,3.34,0.99,2.74,3.47
20241010B06,落札量合計（TSO別）[MW],281.3,710.516,45.2,0,147,456.8,291.879,257,118.904,2308.599
20241010B06,（内訳）自エリアからの落札量[MW],281.3,710.516,45.2,0,147,437.8,176.583,257,100,2155.399
20241010B07,募集量（TSO別）[MW],233,552,1265,584,132,874,367,158,595,4760
20241010B07,応札量合計（電源属地別）[MW],329.29,560.516,49.3,0,132,572,247.563,146,100,2136.669
20241010B07,落札量合計（電源属地別）[MW],284.3,560.516,49.3,0,132,572,247.563,146,100,2091.679
20241010B07,応札件数（電源属地別）[件],5,4,1,0,1,4,5,6,2,28
20241010B07,落札件数（電源属地別）[件],4,4,1,0,1,4,5,6,2,27
20241010B07,最高落札価格（電源属地別）[円/kW・30分],19.51,19,4.37,0,2.16,6.81,2.77,4.86,2.43,19.51
20241010B07,最低落札価格（電源属地別）[円/kW・30分],2.49,1.78,4.37,0,2.16,1.82,0.89,0.34,1.89,0.34
20241010B07,平均落札価格（電源属地別）[円/kW・30分],7.31,2.79,4.37,0,2.16,3.62,1.98,1.22,2.28,3.4
20241010B07,最高落札価格（TSO別）[円/kW・30分],19.51,19,4.37,0,2.16,6.81,2.77,4.86,6.81,19.51
20241010B07,最低落札価格（TSO別）[円/kW・30分],2.49,1.78,4.37,0,2.16,1.82,0.89,0.34,1.82,0.34
20241010B07,平均落札価格（TSO別）[円/kW・30分],7.31,2.79,4.37,0,2.16,3.3,1.98,1.22,3.63,3.4
20241010B07,落札量合計（TSO別）[MW],284.3,560.516,49.3,0,114,499,247.563,146,191,2091.679
20241010B07,（内訳）自エリアからの落札量[MW],284.3,560.516,49.3,0,114,481,247.563,146,100,1982.679
20241010B08,募集量（TSO別）[MW],229,539,1541,517,134,837,352,148,564,4861
20241010B08,応札量合計（電源属地別）[MW],358.29,550,74.9,0,134,572,391.173,132,100,2312.363
20241010B08,落札量合計（電源属地別）[MW],287.3,550,74.9,0,134,572,391.173,132,100,2241.373
20241010B08,応札件数（電源属地別）[件],5,3,1,0,1,4,6,4,2,26
20241010B08,落札件数（電源属地別）[件],4,3,1,0,1,4,6,4,2,25
20241010B08,最高落札価格（電源属地別）[円/kW・30分],18.43,4.66,1.53,0,0.34,5.69,1.79,1.44,0.43,18.43
