H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202404,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240409B03,落札量合計（電源属地別）[MW],1.2,0,1169.641,9,0,112.504,109.828,321,830.914,2554.087
20240409B03,応札件数（電源属地別）[件],1,0,3,1,0,3,2,3,8,21
20240409B03,落札件数（電源属地別）[件],1,0,3,1,0,3,2,3,8,21
20240409B03,最高落札価格（電源属地別）[円/kW・30分],321,0,90.55,75.03,0,11.82,0.34,0.34,197,321
20240409B03,最低落札価格（電源属地別）[円/kW・30分],321,0,0.34,75.03,0,0.34,0.34,0.32,0.34,0.32
20240409B03,平均落札価格（電源属地別）[円/kW・30分],321,0,2.81,75.03,0,3.2,0.34,0.33,1.76,2.47
20240409B03,最高落札価格（TSO別）[円/kW・30分],321,0,90.55,75.03,0,11.82,0.34,0.34,197,321
20240409B03,最低落札価格（TSO別）[円/kW・30分],321,0,0.34,75.03,0,0.34,0.34,0.32,0.34,0.32
20240409B03,平均落札価格（TSO別）[円/kW・30分],321,0,2.81,75.03,0,3.2,0.34,0.32,1.76,2.47
20240409B03,落札量合計（TSO別）[MW],1.2,0,1169.641,9,0,112.504,282.828,148,830.914,2554.087
20240409B03,（内訳）自エリアからの落札量[MW],1.2,0,1169.641,9,0,112.504,109.828,148,830.914,2381.087
20240409B04,募集量（TSO別）[MW],354,985,3656,2072,237,1740,1017,406,2984,13451
20240409B04,応札量合計（電源属地別）[MW],0,0,184.67,9,0,540.482,109.828,550,1314,2707.98
20240409B04,落札量合計（電源属地別）[MW],0,0,184.67,9,0,540.482,109.828,406,1314,2563.98
20240409B04,応札件数（電源属地別）[件],0,0,6,1,0,4,2,4,9,26
20240409B04,落札件数（電源属地別）[件],0,0,6,1,0,4,2,4,9,26
20240409B04,最高落札価格（電源属地別）[円/kW・30分],0,0,169.97,75.03,0,8.54,0.34,0.34,3.06,169.97
20240409B04,最低落札価格（電源属地別）[円/kW・30分],0,0,0.33,75.03,0,0.34,0.34,0.32,0.34,0.32
20240409B04,平均落札価格（電源属地別）[円/kW・30分],0,0,58.36,75.03,0,4.47,0.34,0.33,1.42,6.21
20240409B04,最高落札価格（TSO別）[円/kW・30分],0,0,169.97,75.03,0,8.54,0.34,0.34,3.06,169.97
20240409B04,最低落札価格（TSO別）[円/kW・30分],0,0,0.33,75.03,0,0.34,0.34,0.32,0.34,0.32
20240409B04,平均落札価格（TSO別）[円/kW・30分],0,0,58.36,75.03,0,4.47,0.34,0.33,1.42,6.21
20240409B04,落札量合計（TSO別）[MW],0,0,184.67,9,0,540.482,109.828,406,1314,2563.98
20240409B04,（内訳）自エリアからの落札量[MW],0,0,184.67,9,0,540.482,109.828,406,1314,2563.98
20240409B05,募集量（TSO別）[MW],382,1025,3501,2665,254,2047,1139,757,3019,14789
20240409B05,応札量合計（電源属地別）[MW],96.9,0,179.103,173.715,0,1157.802,90.346,585,995,3277.866
20240409B05,落札量合計（電源属地別）[MW],96.9,0,179.103,173.715,0,1157.802,90.346,585,995,3277.866
20240409B05,応札件数（電源属地別）[件],1,0,7,3,0,8,3,4,6,32
20240409B05,落札件数（電源属地別）[件],1,0,7,3,0,8,3,4,6,32
20240409B05,最高落札価格（電源属地別）[円/kW・30分],3.27,0,169.97,176.81,0,80,67.43,0.34,0.63,176.81
20240409B05,最低落札価格（電源属地別）[円/kW・30分],3.27,0,0.33,0.34,0,0.34,0.34,0.32,0.34,0.32
20240409B05,平均落札価格（電源属地別）[円/kW・30分],3.27,0,60.16,12.73,0,10.87,23.85,0.33,0.44,8.75
20240409B05,最高落札価格（TSO別）[円/kW・30分],3.27,0,169.97,176.81,0,80,67.43,0.34,0.63,176.81
20240409B05,最低落札価格（TSO別）[円/kW・30分],3.27,0,0.33,0.34,0,0.34,0.34,0.32,0.34,0.32
20240409B05,平均落札価格（TSO別）[円/kW・30分],3.27,0,60.16,12.73,0,10.87,23.85,0.33,0.44,8.75
20240409B05,落札量合計（TSO別）[MW],96.9,0,179.103,173.715,0,1157.802,90.346,585,995,3277.866
20240409B05,（内訳）自エリアからの落札量[MW],96.9,0,179.103,173.715,0,1157.802,90.346,585,995,3277.866
20240409B06,募集量（TSO別）[MW],342,873,2617,2260,176,1221,928,458,1794.636,10669.636
20240409B06,応札量合計（電源属地別）[MW],44.7,1.5,77.27,56.5,0,213.487,35.619,333,890.124,1652.2
20240409B06,落札量合計（電源属地別）[MW],44.7,1.5,77.27,56.5,0,213.487,35.619,333,890.124,1652.2
20240409B06,応札件数（電源属地別）[件],2,1,5,3,0,4,1,3,7,26
20240409B06,落札件数（電源属地別）[件],2,1,5,3,0,4,1,3,7,26
20240409B06,最高落札価格（電源属地別）[円/kW・30分],321,199,169.97,199,0,80,46.9,0.34,197,321
20240409B06,最低落札価格（電源属地別）[円/kW・30分],3.27,199,35.7,8.32,0,0.34,46.9,0.32,0.53,0.32
20240409B06,平均落札価格（電源属地別）[円/kW・30分],11.8,199,122.11,40.54,0,8.55,46.9,0.33,1.93,10.82
20240409B06,最高落札価格（TSO別）[円/kW・30分],321,199,169.97,199,0,80,46.9,0.34,197,321
20240409B06,最低落札価格（TSO別）[円/kW・30分],3.27,199,35.7,8.32,0,0.34,46.9,0.32,0.53,0.32
20240409B06,平均落札価格（TSO別）[円/kW・30分],11.8,199,122.11,40.54,0,8.55,46.9,0.33,1.93,10.82
20240409B06,落札量合計（TSO別）[MW],44.7,1.5,77.27,56.5,0,213.487,35.619,333,890.124,1652.2
20240409B06,（内訳）自エリアからの落札量[MW],44.7,1.5,77.27,56.5,0,213.487,35.619,333,890.124,1652.2
20240409B07,募集量（TSO別）[MW],225,556,1957,453,89,539,52,67,217,4155
20240409B07,応札量合計（電源属地別）[MW],1.2,0,19.439,0,89,81.774,77.174,72,218.2,558.787
20240409B07,落札量合計（電源属地別）[MW],1.2,0,19.439,0,89,81.774,77.174,72,218.2,558.787
20240409B07,応札件数（電源属地別）[件],1,0,1,0,1,2,1,1,3,10
20240409B07,落札件数（電源属地別）[件],1,0,1,0,1,2,1,1,3,10
20240409B07,最高落札価格（電源属地別）[円/kW・30分],321,0,0.34,0,3.74,0.34,12.98,0.34,197,321
20240409B07,最低落札価格（電源属地別）[円/kW・30分],321,0,0.34,0,3.74,0.34,12.98,0.34,1.61,0.34
20240409B07,平均落札価格（電源属地別）[円/kW・30分],321,0,0.34,0,3.74,0.34,12.98,0.34,3.07,4.38
20240409B07,最高落札価格（TSO別）[円/kW・30分],321,0,0.34,0,3.74,197,12.98,0.34,2.17,321
20240409B07,最低落札価格（TSO別）[円/kW・30分],321,0,0.34,0,3.74,0.34,12.98,0.34,1.61,0.34
20240409B07,平均落札価格（TSO別）[円/kW・30分],321,0,0.34,0,3.74,5.24,12.98,0.34,2,4.38
20240409B07,落札量合計（TSO別）[MW],1.2,0,19.439,0,89,113.148,52,67,217,558.787
20240409B07,（内訳）自エリアからの落札量[MW],1.2,0,19.439,0,89,81.774,52,67,217,527.413
20240409B08,募集量（TSO別）[MW],109,571,1801,505,52,398,4,33,180,3653
20240409B08,応札量合計（電源属地別）[MW],0,0,1289.215,110,52,60.382,100,96,356,2063.597
20240409B08,落札量合計（電源属地別）[MW],0,0,1289.215,110,52,60.382,100,96,356,2063.597
20240409B08,応札件数（電源属地別）[件],0,0,2,3,1,2,1,1,3,13
20240409B08,落札件数（電源属地別）[件],0,0,2,3,1,2,1,1,3,13
20240409B08,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,6.08,1.11,0.34,0.34,0.34,0.34,6.08
20240409B08,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,4.24,1.11,0.34,0.34,0.34,0.34,0.34
20240409B08,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,5.26,1.11,0.34,0.34,0.34,0.34,0.62
20240409B08,最高落札価格（TSO別）[円/kW・30分],0,0,0.34,6.08,1.11,0.34,0.34,0.34,0.34,6.08
20240409B08,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,4.24,1.11,0.34,0.34,0.34,0.34,0.34
20240409B08,平均落札価格（TSO別）[円/kW・30分],0,0,0.34,5.26,1.11,0.34,0.34,0.34,0.34,0.62
20240409B08,落札量合計（TSO別）[MW],0,0,1289.215,110,52,395.382,4,33,180,2063.597
20240409B08,（内訳）自エリアからの落札量[MW],0,0,1289.215,110,52,60.382,4,33,180,1728.597
20240410B01,募集量（TSO別）[MW],297,340,1855,1126,117,361,4,16,173.32,4289.32
20240410B01,応札量合計（電源属地別）[MW],17,0,628.005,168.622,0,91.269,129.657,262,254,1550.553
20240410B01,落札量合計（電源属地別）[MW],17,0,628.005,168.622,0,91.269,129.657,160.074,173.32,1367.947
20240410B01,応札件数（電源属地別）[件],1,0,12,3,0,2,2,2,3,25
20240410B01,落札件数（電源属地別）[件],1,0,12,3,0,2,2,2,2,24
20240410B01,最高落札価格（電源属地別）[円/kW・30分],0.34,0,1.65,3.92,0,0.34,0.34,0.34,0.34,3.92
20240410B01,最低落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,3.78,0,0.34,0.34,0.34,0.34,0.34
20240410B01,平均落札価格（電源属地別）[円/kW・30分],0.34,0,0.8,3.82,0,0.34,0.34,0.34,0.34,0.98
20240410B01,最高落札価格（TSO別）[円/kW・30分],0.34,0,1.65,3.92,0,0.34,0.34,0.34,0.34,3.92
20240410B01,最低落札価格（TSO別）[円/kW・30分],0.34,0,0.34,3.78,0,0.34,0.34,0.34,0.34,0.34
20240410B01,平均落札価格（TSO別）[円/kW・30分],0.34,0,0.8,3.82,0,0.34,0.34,0.34,0.34,0.98
20240410B01,落札量合計（TSO別）[MW],17,0,628.005,168.622,0,361,4,16,173.32,1367.947
20240410B01,（内訳）自エリアからの落札量[MW],17,0,628.005,168.622,0,91.269,4,16,173.32,1098.216
20240410B02,募集量（TSO別）[MW],389,310,1878,1150,82,416,1,28,216,4470
20240410B02,応札量合計（電源属地別）[MW],1.2,0,225.614,23,0,375.174,0,293,476,1393.988
20240410B02,落札量合計（電源属地別）[MW],1.2,0,225.614,23,0,105.174,0,293,262.826,910.814
20240410B02,応札件数（電源属地別）[件],1,0,7,1,0,3,0,2,4,18
20240410B02,落札件数（電源属地別）[件],1,0,7,1,0,2,0,2,2,15
20240410B02,最高落札価格（電源属地別）[円/kW・30分],321,0,0.34,4.5,0,0.34,0,0.34,0.34,321
20240410B02,最低落札価格（電源属地別）[円/kW・30分],321,0,0.34,4.5,0,0.34,0,0.34,0.34,0.34
20240410B02,平均落札価格（電源属地別）[円/kW・30分],321,0,0.34,4.5,0,0.34,0,0.34,0.34,0.87
20240410B02,最高落札価格（TSO別）[円/kW・30分],321,0,0.34,4.5,0,0.34,0.34,0.34,0.34,321
20240410B02,最低落札価格（TSO別）[円/kW・30分],321,0,0.34,4.5,0,0.34,0.34,0.34,0.34,0.34
20240410B02,平均落札価格（TSO別）[円/kW・30分],321,0,0.34,4.5,0,0.34,0.34,0.34,0.34,0.87
20240410B02,落札量合計（TSO別）[MW],1.2,0,225.614,23,0,416,1,28,216,910.814
20240410B02,（内訳）自エリアからの落札量[MW],1.2,0,225.614,23,0,105.174,0,28,216,598.988
20240410B03,募集量（TSO別）[MW],543,1297,2642,2440,249,1241,169,0,1024,9605
20240410B03,応札量合計（電源属地別）[MW],1.2,0,407.379,9,0,313.752,208.971,409,969.914,2319.216
20240410B03,落札量合計（電源属地別）[MW],1.2,0,407.379,9,0,313.752,208.971,409,969.914,2319.216
20240410B03,応札件数（電源属地別）[件],1,0,10,1,0,2,4,3,9,30
20240410B03,落札件数（電源属地別）[件],1,0,10,1,0,2,4,3,9,30
20240410B03,最高落札価格（電源属地別）[円/kW・30分],321,0,90.55,75.03,0,0.34,0.34,0.34,197,321
20240410B03,最低落札価格（電源属地別）[円/kW・30分],321,0,0.34,75.03,0,0.34,0.34,0.32,0.34,0.32
20240410B03,平均落札価格（電源属地別）[円/kW・30分],321,0,7.49,75.03,0,0.34,0.34,0.33,1.34,2.47
20240410B03,最高落札価格（TSO別）[円/kW・30分],321,0,90.55,75.03,0,0.34,0.34,0,197,321
20240410B03,最低落札価格（TSO別）[円/kW・30分],321,0,0.34,75.03,0,0.32,0.34,0,0.34,0.32
20240410B03,平均落札価格（TSO別）[円/kW・30分],321,0,7.49,75.03,0,0.33,0.34,0,1.34,2.47
20240410B03,落札量合計（TSO別）[MW],1.2,0,407.379,9,0,762.723,169,0,969.914,2319.216
20240410B03,（内訳）自エリアからの落札量[MW],1.2,0,407.379,9,0,313.752,169,0,969.914,1870.245
20240410B04,募集量（TSO別）[MW],675,1102,3890,3629,235,1476,482,301,1641,13431
20240410B04,応札量合計（電源属地別）[MW],49.7,409,1164.508,160.206,0,379.664,90,501,1641,4395.078
20240410B04,落札量合計（電源属地別）[MW],49.7,409,1164.508,160.206,0,379.664,90,301,1641,4195.078
20240410B04,応札件数（電源属地別）[件],1,3,18,2,0,3,1,4,7,39
20240410B04,落札件数（電源属地別）[件],1,3,18,2,0,3,1,3,7,38
20240410B04,最高落札価格（電源属地別）[円/kW・30分],0.34,0.34,160,75.03,0,3.4,0.34,0.34,0.34,160
20240410B04,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,0.34,0.34,0,0.34,0.34,0.32,0.34,0.32
20240410B04,平均落札価格（電源属地別）[円/kW・30分],0.34,0.34,9.89,4.54,0,0.39,0.34,0.33,0.34,3.15
20240410B04,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,160,75.03,0,3.4,0.34,0.34,0.34,160
20240410B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0,0.34,0.34,0.32,0.34,0.32
20240410B04,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,9.89,4.54,0,0.39,0.34,0.33,0.34,3.15
20240410B04,落札量合計（TSO別）[MW],49.7,409,1164.508,160.206,0,379.664,90,301,1641,4195.078
20240410B04,（内訳）自エリアからの落札量[MW],49.7,409,1164.508,160.206,0,379.664,90,301,1641,4195.078
20240410B05,募集量（TSO別）[MW],630,984,3742,3493,230,817,242,352,975,11465
20240410B05,応札量合計（電源属地別）[MW],140.7,99,862.201,174.631,0,234.799,90,662,975,3238.331
20240410B05,落札量合計（電源属地別）[MW],140.7,99,862.201,174.631,0,234.799,90,352,975,2928.331
20240410B05,応札件数（電源属地別）[件],2,1,17,3,0,4,1,5,6,39
20240410B05,落札件数（電源属地別）[件],2,1,17,3,0,4,1,3,6,37
20240410B05,最高落札価格（電源属地別）[円/kW・30分],0.34,0.34,160,176.81,0,80,0.34,0.33,0.34,176.81
20240410B05,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,0.34,0.34,0,0.34,0.34,0.31,0.34,0.31
20240410B05,平均落札価格（電源属地別）[円/kW・30分],0.34,0.34,12.8,12.66,0,7.8,0.34,0.32,0.34,5.34
20240410B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,160,176.81,0,80,0.34,0.33,0.34,176.81
20240410B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0,0.34,0.34,0.31,0.34,0.31
20240410B05,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,12.8,12.66,0,7.8,0.34,0.32,0.34,5.34
20240410B05,落札量合計（TSO別）[MW],140.7,99,862.201,174.631,0,234.799,90,352,975,2928.331
20240410B05,（内訳）自エリアからの落札量[MW],140.7,99,862.201,174.631,0,234.799,90,352,975,2928.331
20240410B06,募集量（TSO別）[MW],578,912,2953,2593,193,1162,72,196,441,9100
20240410B06,応札量合計（電源属地別）[MW],1.2,1.5,442.355,24.5,0,322.022,39.657,313,644.124,1788.358
20240410B06,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240410B06,応札件数（電源属地別）[件],1,1,13,2,0,4,1,2,6,30
20240410B06,落札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240410B06,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240410B06,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240410B06,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240410B06,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240410B06,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240410B06,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240410B06,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240410B06,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240410B07,募集量（TSO別）[MW],463,556,1928,428,89,532,53,77,234,4360
20240410B07,応札量合計（電源属地別）[MW],1.2,0,401.341,0,0,404.501,154.348,198,335.2,1494.59
20240410B07,落札量合計（電源属地別）[MW],1.2,0,401.341,0,0,404.501,0,198,293.499,1298.541
20240410B07,応札件数（電源属地別）[件],1,0,9,0,0,3,2,2,4,21
20240410B07,落札件数（電源属地別）[件],1,0,9,0,0,3,0,2,3,18
20240410B07,最高落札価格（電源属地別）[円/kW・30分],321,0,6.17,0,0,3,0,0.34,3.03,321
20240410B07,最低落札価格（電源属地別）[円/kW・30分],321,0,0.34,0,0,0.34,0,0.33,3.03,0.33
20240410B07,平均落札価格（電源属地別）[円/kW・30分],321,0,3.81,0,0,2.12,0,0.33,3.03,2.87
20240410B07,最高落札価格（TSO別）[円/kW・30分],321,0,6.17,0,0,3.03,3.03,0.33,3.03,321
20240410B07,最低落札価格（TSO別）[円/kW・30分],321,0,0.34,0,0,0.33,3.03,0.33,3.03,0.33
20240410B07,平均落札価格（TSO別）[円/kW・30分],321,0,3.81,0,0,1.72,3.03,0.33,3.03,2.87
20240410B07,落札量合計（TSO別）[MW],1.2,0,401.341,0,0,532,53,77,234,1298.541
20240410B07,（内訳）自エリアからの落札量[MW],1.2,0,401.341,0,0,404.501,0,77,234,1118.042
20240410B08,募集量（TSO別）[MW],353,448,1785,404,52,375,0,4,234,3655
20240410B08,応札量合計（電源属地別）[MW],0,0,484.373,0,0,94.808,77.174,60,234,950.355
20240410B08,落札量合計（電源属地別）[MW],0,0,484.373,0,0,94.808,77.174,60,234,950.355
20240410B08,応札件数（電源属地別）[件],0,0,9,0,0,2,1,1,1,14
20240410B08,落札件数（電源属地別）[件],0,0,9,0,0,2,1,1,1,14
20240410B08,最高落札価格（電源属地別）[円/kW・30分],0,0,3.35,0,0,0.34,15.16,0.34,1.23,15.16
20240410B08,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0.34,15.16,0.34,1.23,0.34
20240410B08,平均落札価格（電源属地別）[円/kW・30分],0,0,1.87,0,0,0.34,15.16,0.34,1.23,2.54
20240410B08,最高落札価格（TSO別）[円/kW・30分],0,0,3.35,0,0,15.16,0,0.34,1.23,15.16
20240410B08,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0,0,0.34,0,0.34,1.23,0.34
20240410B08,平均落札価格（TSO別）[円/kW・30分],0,0,1.87,0,0,5.36,0,0.34,1.23,2.54
20240410B08,落札量合計（TSO別）[MW],0,0,484.373,0,0,227.982,0,4,234,950.355
20240410B08,（内訳）自エリアからの落札量[MW],0,0,484.373,0,0,94.808,0,4,234,817.181
20240411B01,募集量（TSO別）[MW],118,0,884,598,7,320,5,3,166,2101
20240411B01,応札量合計（電源属地別）[MW],164.7,178,727.767,25,7,2.858,145.176,165,245,1660.501
20240411B01,落札量合計（電源属地別）[MW],118,0,727.767,25,7,2.858,145.176,165,180.966,1371.767
20240411B01,応札件数（電源属地別）[件],2,1,12,1,1,1,2,2,3,25
20240411B01,落札件数（電源属地別）[件],1,0,12,1,1,1,2,2,3,23
20240411B01,最高落札価格（電源属地別）[円/kW・30分],0.34,0,1.55,4.13,0.34,0.34,12.33,0.34,0.34,12.33
20240411B01,最低落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,4.13,0.34,0.34,0.34,0.34,0.34,0.34
20240411B01,平均落札価格（電源属地別）[円/kW・30分],0.34,0,0.65,4.13,0.34,0.34,6.71,0.34,0.34,1.25
20240411B01,最高落札価格（TSO別）[円/kW・30分],0.34,0,1.55,4.13,0.34,12.33,0.34,0.34,0.34,12.33
20240411B01,最低落札価格（TSO別）[円/kW・30分],0.34,0,0.34,4.13,0.34,0.34,0.34,0.34,0.34,0.34
20240411B01,平均落札価格（TSO別）[円/kW・30分],0.34,0,0.65,4.13,0.34,3.23,0.34,0.34,0.34,1.25
20240411B01,落札量合計（TSO別）[MW],118,0,727.767,25,7,320,5,3,166,1371.767
20240411B01,（内訳）自エリアからの落札量[MW],118,0,727.767,25,7,2.858,5,3,166,1054.625
20240411B02,募集量（TSO別）[MW],153,46,887,472,8,455,1,28,170.192,2220.192
20240411B02,応札量合計（電源属地別）[MW],167.4,0,722.005,16,8,323.363,0,262,245,1743.768
20240411B02,落札量合計（電源属地別）[MW],167.4,0,722.005,16,8,323.363,0,167.829,163,1567.597
20240411B02,応札件数（電源属地別）[件],3,0,12,1,1,4,0,2,3,26
20240411B02,落札件数（電源属地別）[件],3,0,12,1,1,4,0,2,2,25
20240411B02,最高落札価格（電源属地別）[円/kW・30分],321,0,1.38,3.74,0.34,12.44,0,0.34,0.34,321
20240411B02,最低落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,3.74,0.34,0.34,0,0.34,0.34,0.34
20240411B02,平均落札価格（電源属地別）[円/kW・30分],3.02,0,0.6,3.74,0.34,10.44,0,0.34,0.34,2.86
20240411B02,最高落札価格（TSO別）[円/kW・30分],1.75,321,1.38,3.74,0.34,12.44,0.34,0.34,0.34,321
20240411B02,最低落札価格（TSO別）[円/kW・30分],0.34,1.75,0.34,3.74,0.34,0.34,0.34,0.34,0.34,0.34
20240411B02,平均落札価格（TSO別）[円/kW・30分],0.64,28.35,0.6,3.74,0.34,7.52,0.34,0.34,0.34,2.86
20240411B02,落札量合計（TSO別）[MW],153,14.4,722.005,16,8,455,1,28,170.192,1567.597
20240411B02,（内訳）自エリアからの落札量[MW],153,0,722.005,16,8,323.363,0,28,163,1413.368
20240411B03,募集量（TSO別）[MW],421,272,1510,1286,146,686,157,201,1517,6196
20240411B03,応札量合計（電源属地別）[MW],141.1,71,649.181,163.492,0,8.085,139.177,253,286.914,1711.949
20240411B03,落札量合計（電源属地別）[MW],141.1,71,649.181,163.492,0,8.085,139.177,253,286.914,1711.949
20240411B03,応札件数（電源属地別）[件],3,2,11,2,0,2,3,4,6,33
20240411B03,落札件数（電源属地別）[件],3,2,11,2,0,2,3,4,6,33
20240411B03,最高落札価格（電源属地別）[円/kW・30分],321,0.34,90.55,75.03,0,0.34,11.18,0.34,197,321
20240411B03,最低落札価格（電源属地別）[円/kW・30分],9.6,0.34,0.34,0.34,0,0.34,0.34,0.31,0.34,0.31
20240411B03,平均落札価格（電源属地別）[円/kW・30分],12.25,0.34,4.98,4.45,0,0.34,6.42,0.32,3.06,4.42
20240411B03,最高落札価格（TSO別）[円/kW・30分],321,0.34,90.55,75.03,0,0.34,11.18,0.33,197,321
20240411B03,最低落札価格（TSO別）[円/kW・30分],9.6,0.34,0.34,0.34,0,0.33,0.34,0.31,0.34,0.31
20240411B03,平均落札価格（TSO別）[円/kW・30分],12.25,0.34,4.98,4.45,0,0.33,6.42,0.31,3.06,4.42
20240411B03,落札量合計（TSO別）[MW],141.1,71,649.181,163.492,0,60.085,139.177,201,286.914,1711.949
20240411B03,（内訳）自エリアからの落札量[MW],141.1,71,649.181,163.492,0,8.085,139.177,201,286.914,1659.949
20240411B04,募集量（TSO別）[MW],805,707,2330,2787,142,1331,774,530,2670,12076
20240411B04,応札量合計（電源属地別）[MW],139.9,576,614.894,177.206,60,22.187,104,509,989,3192.187
20240411B04,落札量合計（電源属地別）[MW],139.9,576,614.894,177.206,60,22.187,104,509,989,3192.187
20240411B04,応札件数（電源属地別）[件],2,3,15,3,2,3,2,5,6,41
20240411B04,落札件数（電源属地別）[件],2,3,15,3,2,3,2,5,6,41
20240411B04,最高落札価格（電源属地別）[円/kW・30分],13.2,2.07,161.03,75.03,0.34,3.4,79.95,0.34,0.34,161.03
20240411B04,最低落札価格（電源属地別）[円/kW・30分],13.19,0.34,0.34,0.34,0.34,0.34,0.34,0.3,0.34,0.3
20240411B04,平均落札価格（電源属地別）[円/kW・30分],13.19,0.93,17.76,4.43,0.34,1.24,11.06,0.32,0.34,4.94
20240411B04,最高落札価格（TSO別）[円/kW・30分],13.2,2.07,161.03,75.03,0.34,3.4,79.95,0.34,0.34,161.03
20240411B04,最低落札価格（TSO別）[円/kW・30分],13.19,0.34,0.34,0.34,0.34,0.34,0.34,0.3,0.34,0.3
20240411B04,平均落札価格（TSO別）[円/kW・30分],13.19,0.93,17.76,4.43,0.34,1.24,11.06,0.32,0.34,4.94
20240411B04,落札量合計（TSO別）[MW],139.9,576,614.894,177.206,60,22.187,104,509,989,3192.187
20240411B04,（内訳）自エリアからの落札量[MW],139.9,576,614.894,177.206,60,22.187,104,509,989,3192.187
20240411B05,募集量（TSO別）[MW],640,523,2678,1746,156,1736,790,529,2153,10951
20240411B05,応札量合計（電源属地別）[MW],139.9,0,599.281,186.631,57,48.704,104,509,950,2594.516
20240411B05,落札量合計（電源属地別）[MW],139.9,0,599.281,186.631,57,48.704,104,509,950,2594.516
20240411B05,応札件数（電源属地別）[件],2,0,14,4,2,4,2,5,6,39
20240411B05,落札件数（電源属地別）[件],2,0,14,4,2,4,2,5,6,39
20240411B05,最高落札価格（電源属地別）[円/kW・30分],8.49,0,161.54,176.81,0.34,80,79.95,0.34,0.36,176.81
20240411B05,最低落札価格（電源属地別）[円/kW・30分],8.48,0,0.34,0.34,0.34,0.34,0.34,0.3,0.34,0.3
20240411B05,平均落札価格（電源属地別）[円/kW・30分],8.48,0,18.11,12.09,0.34,36.31,11.06,0.32,0.34,6.83
20240411B05,最高落札価格（TSO別）[円/kW・30分],8.49,0,161.54,176.81,0.34,80,79.95,0.34,0.36,176.81
20240411B05,最低落札価格（TSO別）[円/kW・30分],8.48,0,0.34,0.34,0.34,0.34,0.34,0.3,0.34,0.3
20240411B05,平均落札価格（TSO別）[円/kW・30分],8.48,0,18.11,12.09,0.34,36.31,11.06,0.32,0.34,6.83
20240411B05,落札量合計（TSO別）[MW],139.9,0,599.281,186.631,57,48.704,104,509,950,2594.516
20240411B05,（内訳）自エリアからの落札量[MW],139.9,0,599.281,186.631,57,48.704,104,509,950,2594.516
20240411B06,募集量（TSO別）[MW],423,597,1915,1650,123,963,774,468,1701,8614
20240411B06,応札量合計（電源属地別）[MW],66.6,1.5,440.684,36.5,22,39.593,91.174,155,595.914,1448.965
20240411B06,落札量合計（電源属地別）[MW],66.6,1.5,440.684,36.5,22,39.593,91.174,155,595.914,1448.965
20240411B06,応札件数（電源属地別）[件],2,1,12,3,1,4,2,2,9,36
20240411B06,落札件数（電源属地別）[件],2,1,12,3,1,4,2,2,9,36
20240411B06,最高落札価格（電源属地別）[円/kW・30分],321,199,167,199,0.53,80,79.95,0.34,197,321
20240411B06,最低落札価格（電源属地別）[円/kW・30分],0.34,199,0.34,4.27,0.53,0.34,16.47,0.33,0.6,0.33
20240411B06,平均落札価格（電源属地別）[円/kW・30分],6.12,199,21.78,56.86,0.53,44.59,26.22,0.33,2.33,12.41
20240411B06,最高落札価格（TSO別）[円/kW・30分],321,199,167,199,0.53,80,79.95,0.34,197,321
20240411B06,最低落札価格（TSO別）[円/kW・30分],0.34,199,0.34,4.27,0.53,0.34,16.47,0.33,0.6,0.33
20240411B06,平均落札価格（TSO別）[円/kW・30分],6.12,199,21.78,56.86,0.53,44.59,26.22,0.33,2.33,12.41
