H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202407,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240707B01,落札量合計（電源属地別）[MW],0,59,0,0,0,0,9,0,1,69
20240707B01,応札件数（電源属地別）[件],2,1,1,2,0,0,2,0,1,9
20240707B01,落札件数（電源属地別）[件],0,1,0,0,0,0,1,0,1,3
20240707B01,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0.34,0,0.34,0.34
20240707B01,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0.34,0,0.34,0.34
20240707B01,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0.34,0,0.34,0.34
20240707B01,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0.34,0.34,0,0.34,0.34
20240707B01,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0.34,0.34,0,0.34,0.34
20240707B01,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0.34,0.34,0,0.34,0.34
20240707B01,落札量合計（TSO別）[MW],0,59,0,0,0,5,4,0,1,69
20240707B01,（内訳）自エリアからの落札量[MW],0,59,0,0,0,0,4,0,1,64
20240707B02,募集量（TSO別）[MW],0,0,30,107,3,19,10,0,9,178
20240707B02,応札量合計（電源属地別）[MW],59,178,57.4,26,409,0,174.331,0,148,1051.731
20240707B02,落札量合計（電源属地別）[MW],0,0,57.4,26,0,0,31,0,10,124.4
20240707B02,応札件数（電源属地別）[件],1,1,1,2,2,0,5,0,1,13
20240707B02,落札件数（電源属地別）[件],0,0,1,2,0,0,1,0,1,5
20240707B02,最高落札価格（電源属地別）[円/kW・30分],0,0,9.68,95.09,0,0,0.34,0,0.34,95.09
20240707B02,最低落札価格（電源属地別）[円/kW・30分],0,0,9.68,75.03,0,0,0.34,0,0.34,0.34
20240707B02,平均落札価格（電源属地別）[円/kW・30分],0,0,9.68,85.83,0,0,0.34,0,0.34,22.52
20240707B02,最高落札価格（TSO別）[円/kW・30分],0,0,9.68,95.09,0.34,0.34,0.34,0,0.34,95.09
20240707B02,最低落札価格（TSO別）[円/kW・30分],0,0,9.68,9.68,0.34,0.34,0.34,0,0.34,0.34
20240707B02,平均落札価格（TSO別）[円/kW・30分],0,0,9.68,46.76,0.34,0.34,0.34,0,0.34,22.52
20240707B02,落札量合計（TSO別）[MW],0,0,30,53.4,3,19,10,0,9,124.4
20240707B02,（内訳）自エリアからの落札量[MW],0,0,30,26,0,0,10,0,9,75
20240707B03,募集量（TSO別）[MW],0,47,56,127,37,0,58,14,271,610
20240707B03,応札量合計（電源属地別）[MW],441,186,32,267.276,356,0,59.901,14,272.99,1629.167
20240707B03,落札量合計（電源属地別）[MW],0,47,32,127,37,0,58,14,271,586
20240707B03,応札件数（電源属地別）[件],2,1,1,6,2,0,2,1,4,19
20240707B03,落札件数（電源属地別）[件],0,1,1,2,2,0,2,1,3,12
20240707B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,54.51,2.1,0.34,0,0.34,0.34,0.92,54.51
20240707B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,54.51,0.34,0.34,0,0.34,0.34,0.34,0.34
20240707B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,54.51,0.68,0.34,0,0.34,0.34,0.85,3.6
20240707B03,最高落札価格（TSO別）[円/kW・30分],0,0.34,54.51,2.1,0.34,0,0.34,0.34,0.92,54.51
20240707B03,最低落札価格（TSO別）[円/kW・30分],0,0.34,54.51,0.34,0.34,0,0.34,0.34,0.34,0.34
20240707B03,平均落札価格（TSO別）[円/kW・30分],0,0.34,54.51,0.68,0.34,0,0.34,0.34,0.85,3.6
20240707B03,落札量合計（TSO別）[MW],0,47,32,127,37,0,58,14,271,586
20240707B03,（内訳）自エリアからの落札量[MW],0,47,32,127,37,0,58,14,271,586
20240707B04,募集量（TSO別）[MW],0,227,758,0,26,88,12,44,612,1767
20240707B04,応札量合計（電源属地別）[MW],102,402,240.948,790.84,310,0,98.909,44,782,2770.697
20240707B04,落札量合計（電源属地別）[MW],0,227,240.948,141.091,26,0,98.909,44,472,1249.948
20240707B04,応札件数（電源属地別）[件],1,2,5,6,2,0,2,1,3,22
20240707B04,落札件数（電源属地別）[件],0,1,5,2,1,0,2,1,2,14
20240707B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,97.2,0.34,0.34,0,0.34,0.34,1.06,97.2
20240707B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,1.06,0.34
20240707B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,13.16,0.34,0.34,0,0.34,0.34,1.06,3.08
20240707B04,最高落札価格（TSO別）[円/kW・30分],0,0.34,97.2,0,0.34,0.34,0.34,0.34,1.06,97.2
20240707B04,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B04,平均落札価格（TSO別）[円/kW・30分],0,0.34,13.16,0,0.34,0.34,0.34,0.34,0.9,3.08
20240707B04,落札量合計（TSO別）[MW],0,227,240.948,0,26,88,12,44,612,1249.948
20240707B04,（内訳）自エリアからの落札量[MW],0,227,240.948,0,26,0,12,44,472,1021.948
20240707B05,募集量（TSO別）[MW],0,0,1008,0,45,70,58,52,605,1838
20240707B05,応札量合計（電源属地別）[MW],71,416,533.176,400.287,266,30.895,90,52,605,2464.358
20240707B05,落札量合計（電源属地別）[MW],0,0,533.176,133.826,89.174,0,90,52,465,1363.176
20240707B05,応札件数（電源属地別）[件],1,2,5,6,2,1,1,1,4,23
20240707B05,落札件数（電源属地別）[件],0,0,5,1,1,0,1,1,4,13
20240707B05,最高落札価格（電源属地別）[円/kW・30分],0,0,97.2,0.34,0.34,0,0.34,0.34,2.77,97.2
20240707B05,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0.34,0.34,0,0.34,0.34,0.63,0.34
20240707B05,平均落札価格（電源属地別）[円/kW・30分],0,0,5.91,0.34,0.34,0,0.34,0.34,1.25,2.83
20240707B05,最高落札価格（TSO別）[円/kW・30分],0,0,97.2,0,0.34,0.34,0.34,0.34,2.77,97.2
20240707B05,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240707B05,平均落札価格（TSO別）[円/kW・30分],0,0,5.91,0,0.34,0.34,0.34,0.34,1.04,2.83
20240707B05,落札量合計（TSO別）[MW],0,0,533.176,0,45,70,58,52,605,1363.176
20240707B05,（内訳）自エリアからの落札量[MW],0,0,533.176,0,45,0,58,52,465,1153.176
20240707B06,募集量（TSO別）[MW],13,0,494,0,28,0,104,76,583,1298
20240707B06,応札量合計（電源属地別）[MW],87.99,75.5,32,41.5,48,30.895,110,76,584.99,1086.875
20240707B06,落札量合計（電源属地別）[MW],13,0,32,0,43,0,110,76,562,836
20240707B06,応札件数（電源属地別）[件],2,3,1,3,1,1,1,1,4,17
20240707B06,落札件数（電源属地別）[件],1,0,1,0,1,0,1,1,3,8
20240707B06,最高落札価格（電源属地別）[円/kW・30分],0.34,0,54.51,0,1.35,0,0.34,0.34,2.81,54.51
20240707B06,最低落札価格（電源属地別）[円/kW・30分],0.34,0,54.51,0,1.35,0,0.34,0.34,2.51,0.34
20240707B06,平均落札価格（電源属地別）[円/kW・30分],0.34,0,54.51,0,1.35,0,0.34,0.34,2.64,4.01
20240707B06,最高落札価格（TSO別）[円/kW・30分],0.34,0,54.51,0,1.35,0,0.34,0.34,2.81,54.51
20240707B06,最低落札価格（TSO別）[円/kW・30分],0.34,0,54.51,0,1.35,0,0.34,0.34,0.34,0.34
20240707B06,平均落札価格（TSO別）[円/kW・30分],0.34,0,54.51,0,1.35,0,0.34,0.34,2.58,4.01
20240707B06,落札量合計（TSO別）[MW],13,0,32,0,28,0,104,76,583,836
20240707B06,（内訳）自エリアからの落札量[MW],13,0,32,0,28,0,104,76,562,815
20240707B07,募集量（TSO別）[MW],0,0,39,0,0,0,72,0,273,384
20240707B07,応札量合計（電源属地別）[MW],27,0,32,126,89,0,0,58,345,677
20240707B07,落札量合計（電源属地別）[MW],0,0,32,0,89,0,0,0,256,377
20240707B07,応札件数（電源属地別）[件],1,0,1,4,1,0,0,1,2,10
20240707B07,落札件数（電源属地別）[件],0,0,1,0,1,0,0,0,1,3
20240707B07,最高落札価格（電源属地別）[円/kW・30分],0,0,54.51,0,5.05,0,0,0,5.52,54.51
20240707B07,最低落札価格（電源属地別）[円/kW・30分],0,0,54.51,0,5.05,0,0,0,5.52,5.05
20240707B07,平均落札価格（電源属地別）[円/kW・30分],0,0,54.51,0,5.05,0,0,0,5.52,9.57
20240707B07,最高落札価格（TSO別）[円/kW・30分],0,0,54.51,0,0,0,5.05,0,5.52,54.51
20240707B07,最低落札価格（TSO別）[円/kW・30分],0,0,54.51,0,0,0,5.05,0,5.05,5.05
20240707B07,平均落札価格（TSO別）[円/kW・30分],0,0,54.51,0,0,0,5.05,0,5.49,9.57
20240707B07,落札量合計（TSO別）[MW],0,0,32,0,0,0,72,0,273,377
20240707B07,（内訳）自エリアからの落札量[MW],0,0,32,0,0,0,0,0,256,288
20240707B08,募集量（TSO別）[MW],0,39,0,19,9,0,16,4,6,93
20240707B08,応札量合計（電源属地別）[MW],100,93,193.008,205,100,0,20,5,35,751.008
20240707B08,落札量合計（電源属地別）[MW],0,39,0,28,0,0,12,4,10,93
20240707B08,応札件数（電源属地別）[件],1,1,2,4,1,0,1,1,1,12
20240707B08,落札件数（電源属地別）[件],0,1,0,1,0,0,1,1,1,5
20240707B08,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0.34,0,0,0.34,0.34,0.34,0.34
20240707B08,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0.34,0,0,0.34,0.34,0.34,0.34
20240707B08,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0.34,0,0,0.34,0.34,0.34,0.34
20240707B08,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0.34,0,0.34,0.34,0.34,0.34
20240707B08,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0.34,0,0.34,0.34,0.34,0.34
20240707B08,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0.34,0,0.34,0.34,0.34,0.34
20240707B08,落札量合計（TSO別）[MW],0,39,0,19,9,0,16,4,6,93
20240707B08,（内訳）自エリアからの落札量[MW],0,39,0,19,0,0,12,4,6,80
20240708B01,募集量（TSO別）[MW],0,51,0,2,2,0,10,0,1,66
20240708B01,応札量合計（電源属地別）[MW],410,66,335.102,38,289,0,50,0,13,1201.102
20240708B01,落札量合計（電源属地別）[MW],0,48,5,0,2,0,11,0,0,66
20240708B01,応札件数（電源属地別）[件],2,1,1,3,2,0,1,0,1,11
20240708B01,落札件数（電源属地別）[件],0,1,1,0,1,0,1,0,0,4
20240708B01,最高落札価格（電源属地別）[円/kW・30分],0,0.34,1.75,0,0.34,0,0.34,0,0,1.75
20240708B01,最低落札価格（電源属地別）[円/kW・30分],0,0.34,1.75,0,0.34,0,0.34,0,0,0.34
20240708B01,平均落札価格（電源属地別）[円/kW・30分],0,0.34,1.75,0,0.34,0,0.34,0,0,0.45
20240708B01,最高落札価格（TSO別）[円/kW・30分],0,1.75,0,1.75,0.34,0,0.34,0,0.34,1.75
20240708B01,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,1.75,0.34,0,0.34,0,0.34,0.34
20240708B01,平均落札価格（TSO別）[円/kW・30分],0,0.42,0,1.75,0.34,0,0.34,0,0.34,0.45
20240708B01,落札量合計（TSO別）[MW],0,51,0,2,2,0,10,0,1,66
20240708B01,（内訳）自エリアからの落札量[MW],0,48,0,0,2,0,10,0,0,60
20240708B02,募集量（TSO別）[MW],0,0,69,37,1,14,10,0,9,140
20240708B02,応札量合計（電源属地別）[MW],183,140,573.605,63.5,132,37.487,86.436,0,34,1250.028
20240708B02,落札量合計（電源属地別）[MW],0,0,106,0,1,14,9,0,10,140
20240708B02,応札件数（電源属地別）[件],2,1,1,3,1,2,3,0,1,14
20240708B02,落札件数（電源属地別）[件],0,0,1,0,1,2,2,0,1,7
20240708B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0.34,0.34,0,0.34,0.34
20240708B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0.34,0.34,0,0.34,0.34
20240708B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0.34,0.34,0,0.34,0.34
20240708B02,最高落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,0.34,0.34,0,0.34,0.34
20240708B02,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,0.34,0.34,0,0.34,0.34
20240708B02,平均落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,0.34,0.34,0,0.34,0.34
20240708B02,落札量合計（TSO別）[MW],0,0,69,37,1,14,10,0,9,140
20240708B02,（内訳）自エリアからの落札量[MW],0,0,69,0,1,14,9,0,9,102
20240708B03,募集量（TSO別）[MW],0,42,369,306,5,0,105,14,425,1266
20240708B03,応札量合計（電源属地別）[MW],360,432,62.77,232.48,5,0,117.416,14,426.99,1650.656
20240708B03,落札量合計（電源属地別）[MW],0,42,62.77,232.48,5,0,117.416,14,412.584,886.25
20240708B03,応札件数（電源属地別）[件],2,3,3,4,1,0,3,1,5,22
20240708B03,落札件数（電源属地別）[件],0,1,3,4,1,0,3,1,4,17
20240708B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,76.63,95.09,0.39,0,27.39,0.34,1.08,95.09
20240708B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,48.61,0.34,0.39,0,0.34,0.34,0.4,0.34
20240708B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,55.37,10.27,0.39,0,15.87,0.34,0.91,9.16
20240708B03,最高落札価格（TSO別）[円/kW・30分],0,0.34,76.63,95.09,0.39,0,27.39,0.34,27.39,95.09
20240708B03,最低落札価格（TSO別）[円/kW・30分],0,0.34,48.61,0.34,0.39,0,0.34,0.34,0.4,0.34
20240708B03,平均落札価格（TSO別）[円/kW・30分],0,0.34,55.37,10.27,0.39,0,14.51,0.34,1.68,9.16
20240708B03,落札量合計（TSO別）[MW],0,42,62.77,232.48,5,0,105,14,425,886.25
20240708B03,（内訳）自エリアからの落札量[MW],0,42,62.77,232.48,5,0,105,14,412.584,873.834
20240708B04,募集量（TSO別）[MW],0,157,1095,509,4,245,266,44,667,2987
20240708B04,応札量合計（電源属地別）[MW],395,413,183.77,375.808,4,677.022,313.056,44,667,3072.656
20240708B04,落札量合計（電源属地別）[MW],0,157,183.77,304.978,4,665.022,50,44,667,2075.77
20240708B04,応札件数（電源属地別）[件],2,2,6,6,1,4,5,1,6,33
20240708B04,落札件数（電源属地別）[件],0,1,6,3,1,3,1,1,6,22
20240708B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,160,4.02,1.86,3.4,0.34,0.34,2.8,160
20240708B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,5.57,0.34,1.86,0.34,0.34,0.34,1,0.34
20240708B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,37.15,0.89,1.86,0.38,0.34,0.34,2.06,4.25
20240708B04,最高落札価格（TSO別）[円/kW・30分],0,0.34,160,4.02,1.86,0.34,0.34,0.34,2.8,160
20240708B04,最低落札価格（TSO別）[円/kW・30分],0,0.34,5.57,0.34,1.86,0.34,0.34,0.34,1,0.34
20240708B04,平均落札価格（TSO別）[円/kW・30分],0,0.34,37.15,0.73,1.86,0.34,0.34,0.34,2.06,4.25
20240708B04,落札量合計（TSO別）[MW],0,157,183.77,509,4,245,266,44,667,2075.77
20240708B04,（内訳）自エリアからの落札量[MW],0,157,183.77,304.978,4,245,50,44,667,1655.748
20240708B05,募集量（TSO別）[MW],42,214,1058,520,20,228,317,52,655,3106
20240708B05,応札量合計（電源属地別）[MW],270,250,190.862,40,20,663.544,0,52,656.05,2142.456
20240708B05,落札量合計（電源属地別）[MW],42,214,190.862,40,20,663.544,0,52,655,1877.406
20240708B05,応札件数（電源属地別）[件],2,2,7,2,1,5,0,1,8,28
20240708B05,落札件数（電源属地別）[件],1,2,7,2,1,5,0,1,8,27
20240708B05,最高落札価格（電源属地別）[円/kW・30分],0.34,0.34,160,95.09,4.28,75,0,0.34,4.63,160
20240708B05,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,5.57,75.03,4.28,0.34,0,0.34,0.34,0.34
20240708B05,平均落札価格（電源属地別）[円/kW・30分],0.34,0.34,37.86,82.05,4.28,3.22,0,0.34,4.27,8.32
20240708B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,160,95.09,4.28,0.34,0.34,0.34,4.63,160
20240708B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,5.57,0.34,4.28,0.34,0.34,0.34,0.34,0.34
20240708B05,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,37.86,32.99,4.28,0.34,0.34,0.34,4.27,8.32
20240708B05,落札量合計（TSO別）[MW],42,214,190.862,158.544,20,228,317,52,655,1877.406
20240708B05,（内訳）自エリアからの落札量[MW],42,214,190.862,40,20,228,0,52,655,1441.862
20240708B06,募集量（TSO別）[MW],22,155,556,435,21,185,156,76,583,2189
20240708B06,応札量合計（電源属地別）[MW],38.99,1.5,90.862,41.5,21,308.042,0,76,584.99,1162.884
20240708B06,落札量合計（電源属地別）[MW],38.99,1.5,90.862,41.5,21,308.042,0,76,583,1160.894
20240708B06,応札件数（電源属地別）[件],2,1,6,3,1,3,0,1,5,22
20240708B06,落札件数（電源属地別）[件],2,1,6,3,1,3,0,1,4,21
20240708B06,最高落札価格（電源属地別）[円/kW・30分],321,95,160,95.09,8.27,31.08,0,0.34,7.2,321
20240708B06,最低落札価格（電源属地別）[円/kW・30分],0.34,95,48.61,75.03,8.27,0.34,0,0.34,7.2,0.34
20240708B06,平均落札価格（電源属地別）[円/kW・30分],16.71,95,73.39,82.52,8.27,4.69,0,0.34,7.2,14.41
20240708B06,最高落札価格（TSO別）[円/kW・30分],0.34,321,160,95.09,8.27,0.34,31.08,0.34,7.2,321
20240708B06,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,48.61,75.03,8.27,0.34,0.34,0.34,7.2,0.34
20240708B06,平均落札価格（TSO別）[円/kW・30分],0.34,42.53,73.39,82.52,8.27,0.34,11.24,0.34,7.2,14.41
20240708B06,落札量合計（TSO別）[MW],22,18.49,90.862,41.5,21,185,123.042,76,583,1160.894
20240708B06,（内訳）自エリアからの落札量[MW],22,1.5,90.862,41.5,21,185,0,76,583,1020.862
20240708B07,募集量（TSO別）[MW],0,94,14,17,11,0,72,72,273,553
20240708B07,応札量合計（電源属地別）[MW],100,0,32,51,11,0,0,72,273,539
20240708B07,落札量合計（電源属地別）[MW],0,0,32,51,11,0,0,72,273,439
20240708B07,応札件数（電源属地別）[件],1,0,1,3,1,0,0,1,2,9
20240708B07,落札件数（電源属地別）[件],0,0,1,3,1,0,0,1,2,8
20240708B07,最高落札価格（電源属地別）[円/kW・30分],0,0,54.51,95.09,8.45,0,0,0.34,7.53,95.09
20240708B07,最低落札価格（電源属地別）[円/kW・30分],0,0,54.51,7.3,8.45,0,0,0.34,7.53,0.34
20240708B07,平均落札価格（電源属地別）[円/kW・30分],0,0,54.51,47.34,8.45,0,0,0.34,7.53,14.42
20240708B07,最高落札価格（TSO別）[円/kW・30分],0,95.09,54.51,7.3,8.45,0,0,0.34,7.53,95.09
20240708B07,最低落札価格（TSO別）[円/kW・30分],0,7.3,54.51,7.3,8.45,0,0,0.34,7.53,0.34
20240708B07,平均落札価格（TSO別）[円/kW・30分],0,62.91,54.51,7.3,8.45,0,0,0.34,7.53,14.42
20240708B07,落札量合計（TSO別）[MW],0,52,14,17,11,0,0,72,273,439
20240708B07,（内訳）自エリアからの落札量[MW],0,0,14,17,11,0,0,72,273,387
20240708B08,募集量（TSO別）[MW],0,119,0,12,0,0,16,4,6,157
20240708B08,応札量合計（電源属地別）[MW],100,157,76.87,12,0,0,16,5,0,366.87
20240708B08,落札量合計（電源属地別）[MW],0,119,0,12,0,0,16,4,0,151
20240708B08,応札件数（電源属地別）[件],1,2,2,1,0,0,1,1,0,8
20240708B08,落札件数（電源属地別）[件],0,2,0,1,0,0,1,1,0,5
20240708B08,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,75.03,0,0,1.01,0.34,0,75.03
20240708B08,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,75.03,0,0,1.01,0.34,0,0.34
20240708B08,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,75.03,0,0,1.01,0.34,0,6.35
20240708B08,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,75.03,0,0,1.01,0.34,0,75.03
20240708B08,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,75.03,0,0,1.01,0.34,0,0.34
20240708B08,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,75.03,0,0,1.01,0.34,0,6.35
20240708B08,落札量合計（TSO別）[MW],0,119,0,12,0,0,16,4,0,151
20240708B08,（内訳）自エリアからの落札量[MW],0,119,0,12,0,0,16,4,0,151
20240709B01,募集量（TSO別）[MW],0,11,0,9,0,0,10,0,1,31
20240709B01,応札量合計（電源属地別）[MW],364,31,168.782,25,0,0,323.28,0,11,923.062
20240709B01,落札量合計（電源属地別）[MW],0,11,9,0,0,0,10,0,1,31
20240709B01,応札件数（電源属地別）[件],2,1,2,2,0,0,6,0,2,15
20240709B01,落札件数（電源属地別）[件],0,1,1,0,0,0,1,0,1,4
20240709B01,最高落札価格（電源属地別）[円/kW・30分],0,0.34,1.6,0,0,0,0.34,0,0.34,1.6
20240709B01,最低落札価格（電源属地別）[円/kW・30分],0,0.34,1.6,0,0,0,0.34,0,0.34,0.34
20240709B01,平均落札価格（電源属地別）[円/kW・30分],0,0.34,1.6,0,0,0,0.34,0,0.34,0.71
20240709B01,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,1.6,0,0,0.34,0,0.34,1.6
20240709B01,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,1.6,0,0,0.34,0,0.34,0.34
20240709B01,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,1.6,0,0,0.34,0,0.34,0.71
20240709B01,落札量合計（TSO別）[MW],0,11,0,9,0,0,10,0,1,31
20240709B01,（内訳）自エリアからの落札量[MW],0,11,0,0,0,0,10,0,1,22
20240709B02,募集量（TSO別）[MW],0,0,69,67,0,22,13,10,8,189
20240709B02,応札量合計（電源属地別）[MW],339,119,612.42,39,0,437.548,326.531,10,53,1936.499
20240709B02,落札量合計（電源属地別）[MW],0,0,136,0,0,19.548,13.452,10,10,189
20240709B02,応札件数（電源属地別）[件],2,1,2,3,0,3,6,1,2,20
20240709B02,落札件数（電源属地別）[件],0,0,2,0,0,2,1,1,1,7
20240709B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0.34,0.34,0.34,0.34,0.34
20240709B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0.34,0.34,0.34,0.34,0.34
20240709B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0.34,0.34,0.34,0.34,0.34
20240709B02,最高落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34
20240709B02,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34
20240709B02,平均落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34
20240709B02,落札量合計（TSO別）[MW],0,0,69,67,0,22,13,10,8,189
20240709B02,（内訳）自エリアからの落札量[MW],0,0,69,0,0,19.548,13,10,8,119.548
20240709B03,募集量（TSO別）[MW],18,46,369,312,0,310,118,85,578,1836
20240709B03,応札量合計（電源属地別）[MW],102,128,214.952,136.064,0,275.456,209.832,85,393.99,1545.294
20240709B03,落札量合計（電源属地別）[MW],18,46,214.952,136.064,0,275.456,209.832,85,393.99,1379.294
20240709B03,応札件数（電源属地別）[件],1,2,5,4,0,2,5,1,4,24
20240709B03,落札件数（電源属地別）[件],1,2,5,4,0,2,5,1,4,24
20240709B03,最高落札価格（電源属地別）[円/kW・30分],0.34,0.34,76.63,95.09,0,0.34,22.27,0.34,197,197
20240709B03,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,0.34,3.06,0,0.34,0.34,0.34,0.61,0.34
20240709B03,平均落札価格（電源属地別）[円/kW・30分],0.34,0.34,12.23,18.88,0,0.34,14,0.34,1.62,6.46
20240709B03,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,76.63,95.09,0,0.34,21.36,0.34,197,197
20240709B03,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,3.06,0,0.34,0.34,0.34,0.61,0.34
20240709B03,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,12.23,18.88,0,0.34,7.85,0.34,5.45,6.46
20240709B03,落札量合計（TSO別）[MW],18,46,214.952,136.064,0,275.456,118,85,485.822,1379.294
20240709B03,（内訳）自エリアからの落札量[MW],18,46,214.952,136.064,0,275.456,118,85,393.99,1287.462
20240709B04,募集量（TSO別）[MW],33,193,1261,265,10,597,240,172,1129,3900
20240709B04,応札量合計（電源属地別）[MW],97,119,67.17,28,0,551.475,90.58,172,757,1882.225
20240709B04,落札量合計（電源属地別）[MW],97,119,67.17,28,0,551.475,90.58,172,757,1882.225
20240709B04,応札件数（電源属地別）[件],1,1,5,3,0,5,2,1,7,25
20240709B04,落札件数（電源属地別）[件],1,1,5,3,0,5,2,1,7,25
20240709B04,最高落札価格（電源属地別）[円/kW・30分],0.34,0.34,160,150,0,75,9.58,0.34,4.28,160
20240709B04,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,48.61,75.03,0,0.34,0.34,0.34,2.38,0.34
20240709B04,平均落札価格（電源属地別）[円/kW・30分],0.34,0.34,89.62,90.42,0,2.01,7.99,0.34,3.31,6.92
20240709B04,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,160,150,0,75,9.58,0.34,4.28,160
20240709B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,48.61,75.03,0,0.34,0.34,0.34,2.38,0.34
20240709B04,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,89.62,90.42,0,2.01,7.99,0.34,3.31,6.92
20240709B04,落札量合計（TSO別）[MW],33,183,67.17,28,0,551.475,90.58,172,757,1882.225
20240709B04,（内訳）自エリアからの落札量[MW],33,119,67.17,28,0,551.475,90.58,172,757,1818.225
20240709B05,募集量（TSO別）[MW],41,258,1268,227,15,517,270,184,1110,3890
20240709B05,応札量合計（電源属地別）[MW],95,66,170.118,42,0,247.531,50,184,1111.05,1965.699
20240709B05,落札量合計（電源属地別）[MW],95,66,170.118,42,0,247.531,50,184,1110,1964.649
20240709B05,応札件数（電源属地別）[件],1,2,7,3,0,5,1,2,9,30
20240709B05,落札件数（電源属地別）[件],1,2,7,3,0,5,1,2,9,30
20240709B05,最高落札価格（電源属地別）[円/kW・30分],0.34,0.34,160,150,0,75,18.7,0.34,6.83,160
20240709B05,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,3.91,75.03,0,0.34,18.7,0.33,0.34,0.33
20240709B05,平均落札価格（電源属地別）[円/kW・30分],0.34,0.34,39.93,85.29,0,4.07,18.7,0.33,6.01,9.73
20240709B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,160,150,0,75,18.7,0.34,6.83,160
